Test,Time
1,5489800
2,5361800
3,5159400
4,5004700
5,5163400
6,4895500
7,5124100
8,4946700
9,4944100
10,4879800
11,5234300
12,4886200
13,4885400
14,5243500
15,4842800
16,5079200
17,5016600
18,5114000
19,4804800
20,4824900
21,5224500
22,4911500
23,4991100
24,5209100
25,4851000
26,4889300
27,5391500
28,5288600
29,5016700
30,5216200
31,4852900
32,4826400
33,5276400
34,5159500
35,4832400
36,5072800
37,4844200
38,4846100
39,5229500
40,4953800
41,5042400
42,5008600
43,4839200
44,4966900
45,4803500
46,4972800
47,4818500
48,4839800
49,5047000
50,5100300
51,5027300
52,4844800
53,4823400
54,5251700
55,5177400
56,4984300
57,5014400
58,5140300
59,4950300
60,4838500
61,4980800
62,4940900
63,4846100
64,4977200
65,5187100
66,5104500
67,4845700
68,4812400
69,4976600
70,4944300
71,4840600
72,4883700
73,4846600
74,4862500
75,5008900
76,4819900
77,5023600
78,4959500
79,5014600
80,4958900
81,4863100
82,4859100
83,5004400
84,4927600
85,4872800
86,5130000
87,4917700
88,5082300
89,5122800
90,4914400
91,5187800
92,4804500
93,4881800
94,4981500
95,4837700
96,5928600
97,4890200
98,4835200
99,5153400
100,4846200
101,4825200
102,5002500
103,4918900
104,4830800
105,4880200
106,4815200
107,5141200
108,4985900
109,4814300
110,4978400
111,4851400
112,4876400
113,5060300
114,4935600
115,5070500
116,4917900
117,4841100
118,4953700
119,4969800
120,4897100
121,5170100
122,4947100
123,4950200
124,5407400
125,4891200
126,5139100
127,4961500
128,5269100
129,5092600
130,4888200
131,4939900
132,4891700
133,4862000
134,4931800
135,5030600
136,5013000
137,5053000
138,5182800
139,5152500
140,5286000
141,4984200
142,4960900
143,4833100
144,5127400
145,5017200
146,5150500
147,4966300
148,5102600
149,4961100
150,5062600
151,4989600
152,4816700
153,5108000
154,5053700
155,4972100
156,4991400
157,4843000
158,4868800
159,5048800
160,4838000
161,4825500
162,5051700
163,5381800
164,4839800
165,4823500
166,4973000
167,4828700
168,4947100
169,4967800
170,5064600
171,5337000
172,5211600
173,4857800
174,5014500
175,4922700
176,4916100
177,4834700
178,4817800
179,4916800
180,5221200
181,4986200
182,4835100
183,4865800
184,4942100
185,4849800
186,5132900
187,4965300
188,4856100
189,5020700
190,5290900
191,5295400
192,4883200
193,5035700
194,5084500
195,5007000
196,5001400
197,5179400
198,4936700
199,4994600
200,4844900
201,4873000
202,5015000
203,4880600
204,4874000
205,5098900
206,5119700
207,4829500
208,4921400
209,4850900
210,4914100
211,5303000
212,5084300
213,5076900
214,5144600
215,4899700
216,5065200
217,4926500
218,5360700
219,4959300
220,4858000
221,5027700
222,4986300
223,4940300
224,4842400
225,4904000
226,5126400
227,4963800
228,5050800
229,4873200
230,4951200
231,5004700
232,5043800
233,4980700
234,4872300
235,4946500
236,5051900
237,4929700
238,5074400
239,4950200
240,4924900
241,4843700
242,4968600
243,4846800
244,5184400
245,4924400
246,4935400
247,5056400
248,4904600
249,4921600
250,5003500
251,4936400
252,4865600
253,4896100
254,4896400
255,4995900
256,5179300
257,4848500
258,4914900
259,5024500
260,5018000
261,5029800
262,4911600
263,4862700
264,5072800
265,5067300
266,5106500
267,4887400
268,5116600
269,4992100
270,4890800
271,4893900
272,4919400
273,4855500
274,5081200
275,4837300
276,5117300
277,4864700
278,5045300
279,5122500
280,4959100
281,4970000
282,4960100
283,4899800
284,4836700
285,4972600
286,4907100
287,4940500
288,4882400
289,5168800
290,5159300
291,4951800
292,5050000
293,5167000
294,5069000
295,4996800
296,4977400
297,5094500
298,5260900
299,4896100
300,4893800
301,5280400
302,5012000
303,4838400
304,5539000
305,5003900
306,5089000
307,4971300
308,5403800
309,4927700
310,5176800
311,5088000
312,4900900
313,5279800
314,5068800
315,4842900
316,4841500
317,4961900
318,4895900
319,5035600
320,4824300
321,5026000
322,5342000
323,4967300
324,4873000
325,5074600
326,5021700
327,4841500
328,5016700
329,4850100
330,4859900
331,4955400
332,5085300
333,4831800
334,4891700
335,4821700
336,4985800
337,4912100
338,5044500
339,4850600
340,4830900
341,5025900
342,4834000
343,4831800
344,4822800
345,4826600
346,4835800
347,4819200
348,4852500
349,5009000
350,4915500
351,4866700
352,5293900
353,4978400
354,5016800
355,4927800
356,4957100
357,5120700
358,5492000
359,5020400
360,4829200
361,4944000
362,4864200
363,4829700
364,5123500
365,4859200
366,4828300
367,5150500
368,4886100
369,4845400
370,4886400
371,4850600
372,4951100
373,4913500
374,4844600
375,5047000
376,4943700
377,4966500
378,5074000
379,4837700
380,5169900
381,5049000
382,4940100
383,4846200
384,4889600
385,4818400
386,5142900
387,5078000
388,4903200
389,5288700
390,5041100
391,4861100
392,4829100
393,4946300
394,4917500
395,4972700
396,4898600
397,5724300
398,4954200
399,4868100
400,4899000
401,4893300
402,4924900
403,4889500
404,4867100
405,4855100
406,4871300
407,5352000
408,4973100
409,5119000
410,4988300
411,5144500
412,5383900
413,4914300
414,5843100
415,5204500
416,4944300
417,5051900
418,5008900
419,5192200
420,4973100
421,5039600
422,4988800
423,4858500
424,4838500
425,4851200
426,4884400
427,5270500
428,4877600
429,4886500
430,4951000
