Test,Time
1,416300
2,15900
3,12800
4,12900
5,12900
6,12900
7,12900
8,12800
9,12900
10,12800
11,12900
12,12900
13,12900
14,12800
15,13000
16,13100
17,12900
18,12900
19,12900
20,12900
21,12900
22,12800
23,15200
24,12900
25,13000
26,12900
27,13000
28,12900
29,12900
30,12900
31,12800
32,13000
33,13000
34,12800
35,13000
36,12800
37,12900
38,12800
39,12900
40,12900
41,13000
42,12800
43,12800
44,12900
45,13000
46,12800
47,12800
48,15400
49,12800
50,13000
51,12800
52,13000
53,12800
54,13000
55,12900
56,12900
57,13000
58,12900
59,12800
60,13100
61,12900
62,12900
63,12900
64,12900
65,12800
66,12800
67,12900
68,12900
69,12800
70,13000
71,12800
72,12800
73,15200
74,13100
75,12900
76,13100
77,12900
78,12900
79,12900
80,12900
81,12900
82,13000
83,12900
84,12900
85,12900
86,12900
87,12900
88,12900
89,13100
90,13000
91,12900
92,12900
93,12900
94,12900
95,12800
96,12900
97,13000
98,13000
99,12800
100,12800
101,13100
102,15200
103,12900
104,12900
105,12800
106,12900
107,13100
108,12900
109,12900
110,12800
111,16900
112,12800
113,12900
114,12900
115,12800
116,13300
117,13000
118,13000
119,20700
120,12900
121,12900
122,13000
123,13100
124,12800
125,12900
126,12800
127,74900
128,13000
129,15500
130,12900
131,13000
132,13100
133,12900
134,13000
135,13000
136,12900
137,15600
138,13100
139,12900
140,13100
141,12900
142,13000
143,12800
144,13000
145,15300
146,12800
147,75200
148,13100
149,21100
150,82600
151,49900
152,83500
153,74900
154,13000
155,12900
156,12800
157,12900
158,12900
159,13100
160,13100
161,12900
162,12800
163,12900
164,13300
165,13000
166,12900
167,12800
168,12900
169,12900
170,12800
171,13000
172,12900
173,13000
174,15200
175,13100
176,13000
177,13000
178,13100
179,12900
180,13000
181,12800
182,12900
183,12900
184,12900
185,12900
186,12900
187,12900
188,12900
189,13000
190,13000
191,12800
192,12900
193,12800
194,12800
195,13000
196,13000
197,12900
198,13000
199,12900
200,12900
201,12900
202,12800
203,15200
204,12900
205,12900
206,12800
207,15400
208,12800
209,12800
210,13000
211,12800
212,12900
213,13100
214,13200
215,13000
216,12800
217,12900
218,12900
219,12900
220,13000
221,12900
222,12900
223,12800
224,12900
225,12800
226,12900
227,28300
228,12900
229,12900
230,12900
231,12900
232,12900
233,12800
234,12800
235,12800
236,15200
237,12900
238,12900
239,12900
240,13000
241,13000
242,13000
243,13000
244,12900
245,12900
246,12800
247,12900
248,12900
249,13000
250,12800
251,12900
252,12900
253,12900
254,12900
255,12900
256,12800
257,12900
258,12800
259,12900
260,13000
261,17500
262,12800
263,12800
264,12900
265,13100
266,13100
267,12900
268,12800
269,12900
270,13000
271,12800
272,12900
273,13000
274,12800
275,12800
276,12800
277,12800
278,12900
279,12900
280,13000
281,12900
282,13000
283,13000
284,12900
285,13000
286,12900
287,12800
288,12900
289,12800
290,12900
291,12800
292,12900
293,12900
294,13100
295,13100
296,12900
297,12900
298,15400
299,12900
300,13000
301,12800
302,12900
303,13000
304,13000
305,12800
306,12900
307,12800
308,13000
309,13000
310,13000
