Test,Time
533,3396600
534,3457100
535,3386800
536,3426000
537,3382100
538,3556200
539,3404900
540,3458700
541,3407500
542,3395200
543,3795100
544,3380700
545,3625900
546,3402900
547,3374900
548,3494300
549,3404400
550,3468600
551,3416000
552,3606900
553,3379900
554,3423000
555,3375100
556,3377100
557,3650900
558,3518100
559,3388900
560,3385100
561,3415900
562,3857300
563,3549400
564,3540500
565,3396900
566,3575600
567,3660200
568,3490800
569,3801600
570,3414900
571,3396400
572,3381100
573,3398600
574,3494500
575,3621500
576,3397700
577,3765700
578,3488000
579,3570300
580,5049400
581,3366000
582,3370800
583,3608100
584,3483300
585,3506400
586,3651500
587,3529500
588,3396000
589,3516800
590,3596200
591,3439100
592,3568400
593,3399200
594,3561900
595,3387000
596,3387900
597,3665200
598,3504900
599,3399200
600,3504900
