Test,Time
1,3847400
2,3755600
3,3411200
4,3516200
5,3462200
6,3646700
7,3398100
8,3387100
9,3386200
10,3503400
11,3480000
12,3399000
13,3396400
14,3382700
15,3596500
16,3481000
17,3413800
18,3396100
19,3350700
20,3419600
21,3742200
22,3441600
23,3681500
24,3798900
25,3678000
26,3548700
27,3490400
28,3575900
29,3448800
30,3394800
31,3380600
32,3496800
33,3562900
34,3689100
35,3382700
36,3372000
37,3389000
38,3389900
39,3380800
40,3425500
41,3588700
42,3639300
43,3776700
44,3399800
45,3561600
46,4011700
47,3556600
48,3420900
49,3571900
50,3450700
51,3471200
52,3383100
53,3629100
54,3581600
55,3657900
56,3486300
57,3381100
58,3519200
59,3713700
60,3379400
61,3503900
62,3411300
63,3730900
64,3785700
65,3527100
66,3386600
67,3387600
68,3473000
69,3784100
70,3814600
71,3723700
72,3661000
73,3755000
74,3971500
75,3628400
76,3835100
77,3767900
78,3650900
79,3696000
80,3961200
81,3661400
82,3694200
83,3683200
84,3718200
85,5015000
86,3984200
87,3701700
88,4098500
89,3646000
90,3902100
91,3569600
92,3897100
93,3950400
94,4000400
95,3947600
96,4233500
97,3888900
98,3536300
99,3781700
100,6001700
101,3477400
102,3651300
103,3463100
104,3451000
105,3493900
106,3611700
107,3409100
108,3402400
109,3554800
110,3499200
111,3419700
112,3401900
113,3758600
114,4179100
115,3545500
116,3382300
117,3499900
118,3406700
119,3440000
120,3393800
121,4868800
122,3648500
123,3576100
124,3873100
125,3597500
126,3638600
127,3462000
128,3383400
129,4168300
130,3656600
131,3383900
132,3601500
133,3704800
134,3465000
135,4163000
136,3593200
137,3434600
138,3413500
139,3661100
140,3420900
141,3544900
142,3520700
143,3614600
144,3416700
145,3415500
146,3416900
147,3561500
148,3456200
149,3567200
150,3513400
151,3863000
152,4371300
153,3393600
154,3402800
155,3381500
156,3399100
157,3401100
158,3384400
159,4045600
160,3504500
161,3390300
162,3426800
163,3729100
164,3378800
165,4067600
166,3411100
167,3847700
168,4027500
169,3834000
170,4841000
171,17283800
172,11534900
173,4674200
174,3452300
175,4387300
176,3421400
177,3421200
178,3395600
179,3394700
180,3418500
181,3599400
182,3655400
183,4256800
184,4051600
185,3432100
186,5240100
187,3966300
188,3377300
189,3437700
190,3369500
191,3386800
192,3379000
193,3550300
194,3588700
195,3457800
196,3541700
197,3570500
198,3469900
199,3618600
200,3576100
201,3498400
202,3384700
203,3415000
204,3617300
205,3496300
206,3633900
207,3530700
208,3603600
209,3404900
210,3838400
211,3752700
212,4327900
213,3381000
214,3500200
215,3389900
216,3395600
217,3483500
218,3387100
219,3641700
220,4080400
221,3639900
222,3382900
223,3775200
224,3881500
225,3371600
226,3414300
227,15589400
228,3694600
229,3449100
230,3737800
231,3554000
232,13822500
233,7646000
234,3795100
235,3896300
236,3575200
237,3999300
238,3515200
239,3443600
240,3637800
241,3547200
242,3413700
243,3388900
244,3420700
245,3543700
246,3600200
247,3380300
248,3598700
249,3434700
250,3838200
251,3506700
252,3573100
253,3438900
254,3471600
255,3380200
256,3391000
257,3378600
258,3618300
259,3607200
260,3409700
261,3491500
262,3465500
263,4112900
264,3389900
265,3405200
266,3396500
267,3518100
268,3552800
269,3421700
270,3570600
271,3807200
272,3918200
273,4654900
274,3386200
275,3588100
276,3461700
277,3410900
278,3456300
279,3391200
280,3806400
281,3496500
282,3536500
283,3792100
284,3415600
285,3417600
286,3391600
287,3388400
288,3724900
289,3412200
290,3407300
291,3385300
292,4586200
293,3372600
294,3653000
295,3593900
296,4062200
297,3546500
298,3864300
299,3397600
300,3523100
301,3738700
302,3457500
303,3619300
304,4260300
305,3803600
306,4198300
307,4272500
308,5799400
309,7469200
310,16836300
311,4505300
312,10083700
313,4417200
314,4480500
315,3757800
316,3951100
317,3639000
318,6118600
319,15243000
320,3457000
321,3638400
322,3673300
323,3386900
324,3387700
325,3694800
326,3411200
327,3400900
328,5361200
329,3597600
330,3451200
331,3405400
332,3427300
333,3885300
334,4033800
335,7751300
336,8179100
337,4477400
338,3923500
339,3974500
340,4019700
341,4599100
342,4374200
343,4270100
344,4035700
345,3869600
346,3417400
347,4282600
348,10134300
349,4897600
350,3441400
351,3403300
352,3382000
353,3533700
354,3589600
355,3390800
356,3380300
357,4092000
358,10465400
359,3403600
360,4412500
361,3916600
362,3483200
363,5047600
364,3456000
365,5006600
366,3605500
367,3614600
368,3405000
369,3538600
370,3468800
371,3392900
372,3822400
373,4040800
374,3416100
375,3394300
376,3577300
377,3420000
378,3404800
379,3630600
380,3451200
381,3910700
382,3909000
383,3609700
384,3464700
385,4068400
386,4208500
387,3648400
388,3866900
389,3394500
390,3448000
391,3411700
392,3695100
393,3517000
394,3734500
395,3500800
396,3680600
397,3514000
398,3407400
399,3442000
400,3989200
401,3457400
402,4053200
403,7870600
404,6094700
405,4263500
406,3674900
407,4075800
408,5672200
409,3532400
410,6327300
411,3447400
412,8457100
413,9697100
414,3761800
415,4118700
416,4864900
417,12637000
418,5631600
419,3574200
420,5426300
421,16950600
422,3856300
423,5569300
424,4624300
425,4150900
426,11282500
427,6190800
428,4252900
429,3746700
430,4063500
431,4003800
432,5886400
433,8488100
434,5421700
435,3544800
436,3877500
437,3725800
438,16444100
439,3688300
440,3553100
441,3379400
442,3435600
443,3406900
444,3403200
445,3562700
446,3400800
447,3576900
448,3446700
449,3553900
450,3807900
451,3388900
452,3629400
453,3867900
454,4575300
455,3625300
456,3389100
457,3470700
458,3517800
459,3359200
460,3582100
461,6545000
462,4675400
463,22317700
464,5827200
465,4052600
466,4047600
467,5180700
468,4307800
469,4155300
470,3615900
471,3921700
472,3732500
473,3919500
474,4052500
