Test,Time
1,237600
2,7700
3,7700
4,7400
5,7500
6,7399
7,7500
8,7499
9,7400
10,7499
11,7401
12,9500
13,7401
14,7499
15,7399
16,7399
17,7400
18,7401
19,7500
20,7400
21,7400
22,7400
23,7300
24,7399
25,7401
26,7400
27,7600
28,7500
29,7600
30,7299
31,7600
32,7500
33,7401
34,7400
35,7400
36,7399
37,7600
38,7401
39,7399
40,7300
41,7500
42,7400
43,7400
44,7600
45,9300
46,7399
47,7399
48,7300
49,25601
50,7500
51,7401
52,7400
53,7400
54,9500
55,7400
56,7600
57,7399
58,7600
59,7400
60,7399
61,7500
62,7300
63,7401
64,7399
65,7400
66,7400
67,7399
68,7400
69,15600
70,7600
71,7600
72,7399
73,7399
74,7400
75,7600
76,7399
77,7600
78,7401
79,7600
80,7600
81,7501
82,7400
83,7499
84,7401
85,7499
86,7500
87,7499
88,7501
89,7400
90,7400
91,7600
92,7500
93,7501
94,7499
95,7399
96,7400
97,7400
98,7399
99,7600
100,9400
101,12101
102,7399
103,7401
104,7600
105,7399
106,7400
107,7300
108,7400
109,7499
110,7400
111,7600
112,7300
113,7400
114,7401
115,7399
116,7300
117,7500
118,7400
119,7600
120,7600
121,7401
122,7600
123,7401
124,7600
125,7300
126,7499
127,7501
128,7400
129,7399
130,7400
131,7500
132,7300
133,7400
134,7600
135,7500
136,7300
137,7600
138,7501
139,7501
140,7401
141,7499
142,7300
143,7600
144,7400
145,7399
146,7400
147,7600
148,7400
149,7499
150,7500
151,7301
152,7401
153,7501
154,7401
155,7600
156,7300
157,7400
158,7600
159,7400
160,7400
161,7600
162,7400
163,7400
164,7600
165,7401
166,7400
167,7600
168,7300
169,7600
170,7600
171,7400
172,7300
173,7400
174,7399
175,7300
176,7600
177,7500
178,7600
179,7301
180,7400
181,7400
182,7600
183,7500
184,7301
185,7401
186,7600
187,7499
188,7500
189,7499
190,7300
191,25700
192,7400
193,7400
194,7400
195,7401
196,7600
197,9500
198,7599
199,7600
200,7300
201,7499
202,7501
203,7399
204,7300
205,7501
206,7600
207,7399
208,7399
209,7501
210,7500
211,9500
212,7600
213,7401
214,7400
215,7600
216,7401
217,7300
218,7599
219,7401
220,7400
221,7501
222,7401
223,7500
224,7399
225,9300
226,7401
227,7499
228,7400
229,7600
230,7600
231,7600
232,7401
233,7501
234,7499
235,7399
236,7300
237,7400
238,7300
239,9299
240,7400
241,7400
242,7300
243,7300
244,7600
245,7400
246,7400
247,7400
248,7399
249,7400
250,7600
251,7301
252,7600
253,9501
254,7401
255,7300
256,7300
257,7501
258,7600
259,7600
260,7600
261,7600
262,7500
263,7500
264,7500
265,7401
266,7400
267,9300
268,7501
269,7400
270,7600
271,7500
272,7600
273,7399
274,7600
275,7400
276,7600
277,7401
278,7399
279,7401
280,25600
281,7400
282,7600
283,7300
284,7600
285,9401
286,7701
287,7400
288,7600
289,7399
290,7401
291,7600
292,7501
293,7499
294,7600
295,7600
296,7501
297,7300
298,7499
299,9600
300,7399
301,7401
302,7401
303,7400
304,7399
305,7400
306,7400
307,7400
308,7600
309,7401
310,7399
311,7500
312,7600
313,9600
314,7400
315,7401
316,7400
317,7400
318,7600
319,7399
320,7401
321,7500
322,7501
323,7299
324,7401
325,7600
326,7401
327,9299
328,7400
329,7399
330,7400
331,7301
332,7300
333,7500
334,7399
335,7399
336,7400
337,7499
338,7401
339,7501
340,7399
341,9399
342,7500
343,7400
344,7399
345,7400
346,7401
347,7400
348,7501
349,7400
350,7500
351,7600
352,7399
353,7400
354,7400
355,7300
356,7399
357,7499
358,7301
359,7400
360,7401
361,7400
362,7401
363,7400
364,7400
365,7501
366,7500
367,7501
368,13199
369,7400
370,7401
371,7600
372,7399
373,7600
374,7400
375,7501
