Test,Time
1,3874100
2,3468100
3,3563200
4,3453000
5,3491900
6,3437500
7,3631500
8,3721600
9,3561100
10,3426700
11,3451200
12,3429900
13,3497500
14,3437400
15,3481200
16,3487100
17,3440100
18,3502100
19,3466300
20,3487200
21,3607400
22,3463300
23,3578400
24,3680900
25,3523500
26,3665100
27,3528500
28,3423800
29,3500300
30,3462500
31,3436600
32,3459400
33,3635200
34,3711100
35,3601200
36,3461900
37,3578200
38,3579700
39,3777200
40,3434100
41,3603200
42,3717400
43,3636700
44,3475600
45,3537100
46,3657300
47,3528800
48,3475900
49,3426700
50,3747300
51,3668100
52,3618600
53,3491600
54,3549600
55,3448800
56,3450500
57,3439800
58,3577700
59,3467100
60,3447200
61,3452100
62,3531100
63,3606700
64,3502300
65,3695500
66,3437300
67,3429500
68,3607000
69,3504900
70,3433500
71,3443300
72,3777700
73,3463100
74,3760000
75,3527800
76,3437300
77,3468800
78,3582000
79,3634300
80,3609700
81,3603100
82,3516100
83,3448600
84,3607600
85,3438600
86,3518100
87,3585400
88,3441800
89,3437500
90,3622900
91,3571900
92,3612400
93,3511900
94,3726400
95,3551400
96,3758400
97,3446200
98,3450100
99,3474100
100,3576500
101,3622400
102,3444600
103,3641600
104,3438100
105,3622700
106,3560400
107,3622500
108,3471900
109,3630300
110,3657200
111,3439700
112,3468600
113,3637400
114,3657800
115,3529500
116,3800300
117,3460600
118,3578300
119,3513900
120,3555900
121,3570200
122,3620300
123,3524600
124,3595000
125,3489000
126,3637100
127,3537000
128,3690900
129,3466600
130,3527100
131,3433700
132,3533900
133,3595300
134,3503700
135,3582800
136,3433200
137,3439800
138,3505100
139,3533100
140,3448200
141,3519400
142,3427800
143,3550800
144,3432400
145,3597200
146,3620400
147,3505400
148,3554300
149,3447200
150,3436300
151,3692700
152,3561900
153,3643300
154,3692400
155,3633800
156,3489300
157,3683000
158,3474400
159,3644200
160,3517800
161,3456400
162,3471400
163,3494800
164,3479900
165,3448000
166,3579300
167,3452400
168,3517000
169,3441800
170,3458200
171,3449100
172,3478000
173,3586000
174,3466600
175,3484000
176,3438000
177,3609600
178,3440800
179,3444300
180,3452200
181,3432000
182,3488700
183,3486400
184,3436600
185,3441600
186,3600100
187,3437200
188,3542200
189,3634800
190,3445400
191,3619400
192,3465300
193,3458000
194,3480900
195,3690200
196,3455900
197,3432700
198,3436000
199,3478000
200,3462800
201,3504300
202,3893000
203,3438800
204,3439800
205,3482400
206,3679400
207,3437900
208,3434400
209,3593200
210,3564200
211,3579800
212,3455100
213,3794400
214,3518500
215,3442900
216,3715300
217,3588200
218,3451000
219,3716000
220,3434200
221,3533300
222,3620700
223,3440000
224,3606900
225,3505000
226,3871500
227,3462700
228,3434500
229,3437100
230,3503500
231,3616300
232,3544200
233,3631300
234,3428400
235,3427700
236,3452100
237,3658200
238,3441400
239,3518100
240,3450400
241,3449800
242,3431000
243,3498200
244,3445200
245,3633800
246,3733000
247,3442800
248,3461000
249,3425300
250,3439000
251,3603300
252,3691600
253,3468600
254,3440800
255,3560800
256,3964800
257,3477300
258,3439400
259,3779400
260,3505900
261,3735100
262,3431300
263,3590800
264,3452100
265,3448100
266,3626900
267,3591100
268,3437600
269,3442300
270,3477300
271,3435800
272,3801800
273,3434500
274,3458400
275,3485300
276,3678600
277,3446900
278,3448400
279,3439100
280,3504000
281,3744800
282,3457900
283,3758900
284,3458900
285,3682200
286,3499900
287,3493900
288,3437000
289,3626100
290,3859900
291,4535800
292,3495300
293,3500500
294,3503600
295,3465800
296,3622100
297,3466900
298,3462200
299,3518200
300,3585300
301,3448800
302,3775100
303,3502700
304,3495100
305,3475900
306,3472200
307,3525000
308,3476300
309,3510500
310,3553400
311,3696600
312,3550200
313,3452900
314,3452300
315,3472800
316,3558100
317,3462400
318,3456600
319,3473200
320,3580800
321,3464200
322,3577200
323,3492500
324,3528800
325,3468000
326,3538400
327,3447600
328,3554900
329,5435800
330,3465200
331,3479900
332,3509700
333,3537400
334,3544500
335,3445200
336,3445600
337,3657500
338,3473500
339,3508300
340,3460200
341,3637300
342,3655300
343,3481200
344,3820400
345,3627000
346,3454000
347,3488200
348,4478300
349,3605400
350,3657000
351,3538100
352,3471000
353,3584900
354,3642200
355,3618500
356,3464200
357,3537700
358,3485800
359,3470200
360,3448000
361,3652600
362,3666100
363,3449300
364,3447800
365,3462200
366,3654000
367,3505000
368,3598100
369,3487300
370,3514200
371,3512500
372,3469100
373,3461600
374,3444700
375,3508700
376,3448500
377,3508100
378,3672700
379,3444800
380,3488400
381,3485900
382,3479700
383,3484700
384,3800200
385,3858300
386,3650900
387,3484700
388,3840000
389,3510700
390,3517200
391,3601100
392,3903200
393,3488200
394,3619100
395,3452700
396,3494500
397,4992200
398,3487000
399,3538100
400,3463000
401,3583700
402,3457500
403,3466900
404,3506100
405,3599200
406,3476300
407,3564100
408,3491000
409,3468000
410,3686200
411,3492500
412,3449700
413,3443300
414,3445900
415,3524300
416,3610000
417,3513700
418,3679700
419,3517300
420,3583000
421,3476800
422,3477900
423,3466200
424,3582800
425,3494600
426,3447400
427,3453300
428,3491800
429,3462800
430,3502800
431,3559300
432,3648300
433,3560500
434,3642400
435,3570900
436,3542700
437,3465600
438,3868200
439,3471700
440,3512100
441,3592600
442,3454900
443,3479200
444,3482700
445,3446100
446,3475700
447,3484300
448,3497200
449,3532300
450,3611900
451,3494700
452,3469800
453,3654800
454,3614700
455,3717400
456,3548700
457,3521500
458,3460500
459,3528000
460,3443800
461,3664900
462,3471500
463,3648000
464,3452400
465,3452900
466,3510500
467,3658700
468,3689100
469,3444400
470,3474200
471,3465900
472,3441000
473,3586000
474,3521400
475,3454700
476,3456200
477,3592700
478,3643800
479,3443100
480,3480600
481,3489000
482,3808000
483,3460600
484,3479200
485,3487800
486,3450400
487,3473000
488,3450600
489,3441500
490,3589100
491,3677400
492,3479800
493,4214500
494,3470500
495,3490600
496,3463300
497,3477500
498,3546800
499,3641800
500,3512600
501,3480900
502,3444600
503,3480400
504,4772700
505,3631300
506,3439400
507,3455700
508,3502600
509,3639500
510,3467700
511,3497300
512,3587300
513,3621000
514,3673300
515,3592400
516,3593800
517,3565200
518,3517500
519,3611300
520,3484500
521,3486100
522,3502400
523,3721700
524,3526800
525,3606600
526,3610600
527,3557900
528,3470500
529,3485300
530,3635600
531,3500900
532,3486400
533,3533400
534,4064700
535,3530400
536,3442400
537,3478200
538,3445700
539,3614800
540,3456400
541,3609400
542,3584500
543,3448000
544,3498000
545,3436200
546,3456500
547,3584100
548,3628600
549,3504100
550,3465200
551,3590100
552,3620300
553,3454300
554,3466400
555,3460300
556,3593500
557,3480500
558,3654900
559,3518400
560,3620900
561,3509400
562,3456500
563,3498900
564,3460500
565,3450900
566,3556500
567,3703500
568,3507400
569,3903700
570,3479800
571,3455800
572,3453800
573,3459800
574,3579900
575,3434300
576,3553900
577,3464900
578,3524300
579,3735800
580,3445400
581,4278400
582,3518700
583,3537500
584,3475300
585,3557100
586,3781900
587,3458100
588,3466200
589,3453400
590,3442800
591,3591800
592,3951400
593,3651300
594,3483200
595,3508600
596,3567600
597,3759700
598,3641100
599,3641400
600,3921400
