Test,Time
1,222100
2,15300
3,14900
4,14900
5,14900
6,14900
7,14900
8,14800
9,14800
10,14800
11,14900
12,14900
13,15000
14,14900
15,15000
16,14800
17,15000
18,14800
19,14900
20,14900
21,15000
22,14900
23,14900
24,14800
25,14800
26,14800
27,14800
28,18500
29,14900
30,14800
31,14900
32,14900
33,15000
34,14800
35,16800
36,15000
37,14800
38,14900
39,17100
40,15000
41,14900
42,14900
43,14900
44,56800
45,59000
46,14900
47,14900
48,14900
49,14900
50,14900
51,14900
52,14900
53,14900
54,14900
55,14800
56,14900
57,14800
58,14900
59,14900
60,14900
61,14800
62,16900
63,14800
64,15000
65,14900
66,15000
67,14900
68,15000
69,14800
70,16900
71,14800
72,14900
73,14800
74,17200
75,14900
76,14900
77,14900
78,17000
79,14900
80,15000
81,14900
82,14800
83,14900
84,15000
85,14900
86,14900
87,14900
88,14900
89,14900
90,14800
91,14800
92,14900
93,14900
94,14900
95,14900
96,14800
97,14900
98,14900
99,14900
100,14900
101,14900
102,14800
103,14800
104,14900
105,15000
106,14800
107,15000
108,14800
109,15000
110,14900
111,14900
112,14900
113,14900
114,14900
115,14900
116,14800
117,14900
118,14900
119,14900
120,15000
121,14800
122,15000
123,14900
124,14900
125,14900
126,15000
127,14900
128,14900
129,14900
130,14800
131,14900
132,14900
133,14800
134,14900
135,17000
136,14800
137,14800
138,14900
139,16800
140,14800
141,14900
142,14900
143,17100
144,14900
145,14900
146,14900
147,17100
148,14900
149,14900
150,14900
151,17000
152,14800
153,14900
154,14800
155,14900
156,14900
157,14800
158,14800
159,14900
160,14900
161,14800
162,15000
163,14900
164,15000
165,14900
166,14800
167,36400
168,14900
169,14800
170,14900
171,17000
172,14900
173,14800
174,14800
175,14800
176,14900
177,14800
178,14900
179,14900
180,15000
181,14900
182,15000
183,14900
184,14900
185,14900
186,14900
187,14900
188,14900
189,14900
190,14900
191,14900
192,14800
193,14900
194,14800
195,14800
196,14800
197,14800
198,14900
199,14800
200,15000
201,14900
202,14900
203,14900
204,14900
205,14900
206,14900
207,14900
208,15000
209,14900
210,14800
211,14900
212,14900
213,14900
214,14900
215,14800
216,14900
217,14900
218,14900
219,14800
220,14900
221,14800
222,14900
223,14900
224,14900
225,14800
226,14800
227,14800
228,17000
229,14900
