Test,Time
1,4338100
2,3902900
3,3927400
4,3795700
5,3823100
6,4207100
7,3866300
8,3941700
9,4037100
10,4082400
11,3941600
12,3922600
13,3915600
14,3982300
15,4090500
16,3927600
17,3895000
18,3900800
19,3876500
20,3985400
21,3874600
22,3949500
23,3865700
24,3977600
25,3819300
26,4347900
27,3846100
28,3980200
29,3842700
30,3798500
31,3999100
32,3800500
33,3879400
34,4089400
35,3800400
36,3942000
37,3907800
38,4041000
39,3802100
40,3961500
41,3908400
42,3974500
43,3868700
44,3826200
45,4035800
46,4035400
47,3843500
48,3795900
49,3819500
50,4071500
51,3817400
52,3943700
53,3804500
54,4096300
55,3993100
56,3918000
57,3812700
58,3893600
59,3799800
60,4003200
61,3846800
62,3807500
63,4052600
64,4094200
65,4064800
66,3814500
67,3807700
68,3956000
69,4006600
70,4042600
71,4223300
72,3879700
73,3875200
74,3933000
75,3887500
76,3812300
77,3869500
78,3810600
79,3990700
80,3913700
81,3936700
82,3795700
83,3812600
84,3911200
85,3802600
86,3799600
87,3797600
88,3983600
89,3993800
90,3800800
91,3867900
92,3898100
93,3816100
94,4006400
95,3851400
96,3813300
97,4205300
98,3801200
99,4208800
100,3947700
101,3807100
102,4004300
103,4123700
104,4375900
105,4181100
106,4097300
107,3899900
108,3849900
109,4169000
110,3862900
111,3961200
112,3821800
113,3800200
114,4001200
115,3958100
116,3993400
117,4026300
118,3856800
119,3943200
120,3841800
121,3822600
122,3860000
123,3800900
124,3797400
125,3996200
126,3840500
127,3797400
128,3823300
129,3892400
130,3825800
131,3854100
132,3976100
133,3907700
134,3796800
135,3851500
136,3796900
137,3901400
138,3958300
139,3808000
140,4318300
141,3800800
142,4408700
143,3846900
144,4027700
145,3824900
146,4020100
147,3802100
148,3861500
149,3942100
150,4006300
151,3806800
152,3803500
153,3933100
154,4025600
155,3897800
156,3801100
157,3946800
158,3802300
159,4141100
160,3805700
161,4022000
162,3857600
163,4021800
164,3798900
165,4047500
166,3843100
167,4072900
168,3802600
169,3797700
170,3833400
171,3809500
172,3798100
173,3798300
174,3846300
175,3898200
176,3816400
177,3797100
178,3833600
179,3807600
180,3825300
181,3809600
182,4157300
183,3915100
184,3990100
185,3798600
186,4092500
187,4004800
188,3807600
189,3904400
190,3970300
191,3855400
192,4060600
193,3854000
194,4149500
195,3796200
196,3802300
197,4032000
198,4137800
199,4099200
200,4187000
201,4609400
202,3828600
203,3815400
204,3817900
205,4092000
206,4003300
207,4202000
208,3854900
209,4027100
210,3803000
211,4111400
212,3872100
213,4108300
214,3795800
215,3948500
216,3996900
217,4298200
218,4178500
219,3912000
220,3918000
221,3913000
222,4051800
223,3830600
224,4028800
225,3840700
226,3874100
227,3837000
228,3890200
229,3964100
230,3839000
231,3818000
232,3926500
233,3990400
234,3818300
235,3815300
236,3833000
237,4191900
238,3800600
239,4040100
