Test,Time
1,4170200
2,3637200
3,3666000
4,3454200
5,3451800
6,3543100
7,3430600
8,3484500
9,3624700
10,3438100
11,3569100
12,3446500
13,3946000
14,3453800
15,3668300
16,3758400
17,3443600
18,3559600
19,3498300
20,3799300
21,3459700
22,3441100
23,3461200
24,3426700
25,3789800
26,4136400
27,3637900
28,3589600
29,3434600
30,3473000
31,3613900
32,3572400
33,3628200
34,3503600
35,3457200
36,3571900
37,3536100
38,3438100
39,3587400
40,3635000
41,3537100
42,3902800
43,3544200
44,3826200
45,3526100
46,3465600
47,3731600
48,3556400
49,3457200
50,3533800
51,3641400
52,3655900
53,3745300
54,3641000
55,3440300
56,3432600
57,3578700
58,3457000
59,3526900
60,3471800
61,3432200
62,3446200
63,3575700
64,3621900
65,3478600
66,3613100
67,3481600
68,3628800
69,3466200
70,3582200
71,3444000
72,3572700
73,3629100
74,3501500
75,3558100
76,3432400
77,3668500
78,3617800
79,3438200
80,3435500
81,3804300
82,3483000
83,3537400
84,3437800
85,3538100
86,3434400
87,3442900
88,3598000
89,3472200
90,3806200
91,3465100
92,3544200
93,3629700
94,3562100
95,3431600
96,3589300
97,3630500
98,3585400
99,3544200
100,3483900
101,3598300
102,3460500
103,3762800
104,3462800
105,3433700
106,3436600
107,3432900
108,3579500
109,3472100
110,3560700
111,3516800
112,3708500
113,3473100
114,3516700
115,3469200
116,3544500
117,3443900
118,3498400
119,3444200
120,3509100
121,3616400
122,3463600
123,3571900
124,3425500
125,3429700
126,3425100
127,3496700
128,3439300
129,3633300
130,3577300
131,3497800
132,3747300
133,3533700
134,3588000
135,3451600
136,3435800
137,3426200
138,3431100
139,3716500
140,3492500
141,3456400
142,3547200
143,3887700
144,3479300
145,3849500
146,3483200
147,3844300
148,3457000
149,3797700
150,3679000
151,3686700
152,3474700
153,3596600
154,3436800
155,3542800
156,3817700
157,3486000
158,4112300
159,3599600
160,3481800
161,3488900
162,3631800
163,3472400
164,3452500
165,3594000
166,3462700
167,3717800
168,3818600
169,3452200
170,3524100
171,3512700
172,3482400
173,3635400
174,3476100
175,3461500
176,3611800
177,3508500
178,3670900
179,3525900
180,3627700
181,3450700
182,3620000
