Test,Time
1,7041601
2,6555000
3,6629799
4,6766400
5,6707200
6,6693500
7,6542401
8,6673400
9,6589100
10,6585901
11,6564399
12,6502200
13,6852199
14,6616800
15,6571299
16,6500501
17,6888601
18,6875000
19,6864300
20,6732000
21,6778201
22,6554600
23,6482400
24,6473199
25,6502400
26,6504200
27,6526299
28,6657700
29,6699901
30,6641000
31,6778100
32,6595601
33,6705399
34,6596701
35,6503700
36,6570500
37,6802601
38,6918499
39,6546500
40,6660401
41,6591400
42,6672900
43,6502300
44,6664201
45,6651201
46,6517400
47,6733800
48,6799600
49,6764600
50,6733399
51,6612000
52,6938501
53,6588600
54,7009801
55,6826800
56,6842501
57,6806200
58,6753400
59,6670201
60,6711799
61,6586600
62,6545101
63,6793699
64,6766200
65,6573301
66,6686899
67,6557399
68,6612201
69,6671200
70,6713200
71,6532900
72,6650800
73,6802001
74,6512500
75,6644900
76,6498200
77,6892599
78,6675499
79,7135399
80,6661001
81,6590499
82,6567200
83,6682699
84,6596899
85,6631699
86,6488100
87,12091200
88,9572200
89,8194900
90,6657800
91,6591899
92,6648200
93,6799701
94,6531700
95,6517200
96,6487801
97,7040600
98,6546101
99,6676199
100,6707099
101,6644999
102,6673300
103,6594201
104,6692501
105,6625000
106,6776499
107,6539399
108,6726599
109,6794100
110,6618499
111,6582699
112,6687200
113,6875800
114,6965500
115,6498700
116,6826200
117,6768199
118,6676400
119,6733501
120,7084200
121,6695200
122,6843600
123,6782699
124,6851200
125,7093800
126,6543600
127,6583200
128,6799900
129,6521300
130,6674400
131,6489799
132,6617401
133,6507200
134,6956799
135,7021200
136,6507500
137,6761599
138,6679200
139,6753001
140,6732401
141,6626100
142,6830401
143,6725100
144,6886201
145,6672600
146,6891000
147,6505000
148,6774499
149,6647100
150,6479601
151,6661400
152,6553200
153,6775800
154,6672100
155,7065200
156,6872601
157,6788300
158,6543399
159,6501300
160,6666201
161,6623101
162,6508600
163,6782899
164,6653800
165,6594601
166,6732101
167,6870100
168,6660400
169,6472400
170,6477199
171,6624201
172,6533799
173,6814600
174,6824100
175,7020900
176,6725801
177,6501100
178,6577400
179,6527700
180,6557501
181,6731300
182,6574099
183,6639799
184,6863901
185,6648000
186,6808300
187,6938700
188,6473500
189,6666200
190,6493900
191,6813001
192,6728999
193,6621199
194,6817301
195,6815400
196,6521600
197,6618801
198,6546700
199,6652200
200,6792400
201,6575700
202,6487400
203,6615599
204,6709900
205,6880599
206,6843200
207,6591500
208,6858699
209,6550700
210,6668200
211,6725800
212,6562199
213,6968201
214,6620100
215,7035300
216,6655000
217,6622099
218,6790800
219,6653200
220,6851400
221,6497000
222,7035401
223,6686201
224,6631800
225,6888201
226,6519800
