Test,Time
1,243800
2,18600
3,17600
4,17400
5,17400
6,18200
7,17300
8,17300
9,18000
10,17800
11,17800
12,17600
13,17400
14,17400
15,17400
16,20500
17,17300
18,17800
19,17400
20,17500
21,17400
22,17500
23,18100
24,18400
25,17300
26,17700
27,17700
28,17500
29,18000
30,18000
31,17400
32,17700
33,17300
34,17500
35,17200
36,18200
37,17700
38,17400
39,17400
40,17400
41,17300
42,17700
43,17500
44,17200
45,17500
46,17600
47,17500
48,18600
49,17500
50,17500
51,19900
52,17500
53,17100
54,17000
55,17300
56,17000
57,17200
58,16900
59,17100
60,16800
61,12000
62,8000
63,6900
64,20800
65,17200
66,10500
67,9000
68,7700
69,6200
70,17300
71,11500
72,10100
73,8800
74,7400
75,6600
76,17000
77,11100
78,9900
79,8500
80,7200
81,5900
82,17100
83,28700
84,23300
85,8400
86,4600
87,3400
88,3500
89,3400
90,3500
91,3400
92,3400
93,98600
94,3600
95,3400
96,3400
97,3500
98,3400
99,4700
100,3400
101,3400
102,3400
103,3400
104,3400
105,3400
106,4100
107,3400
108,3500
109,3400
110,3400
111,3400
112,3400
113,4200
114,3300
115,3400
116,3400
117,3400
118,3400
119,3400
120,4000
121,3500
122,3500
123,3400
124,5800
125,3500
126,3400
127,4400
128,4200
129,3500
130,3400
131,3400
132,3400
133,3400
134,4300
135,3400
136,3400
137,3400
138,3400
139,3500
140,4100
141,3400
142,3400
143,3400
144,3400
145,3400
146,3400
147,4100
148,3400
149,3400
150,3400
151,3400
152,3400
153,3400
154,4000
155,3400
156,3400
157,3400
158,3400
159,3400
160,3400
161,4100
162,3400
163,3500
164,3500
165,3500
166,3500
167,3400
168,55900
169,5800
170,3500
171,3400
172,3400
173,3400
174,3400
175,33500
176,3500
177,3400
178,3500
179,3400
180,3400
181,4300
182,3400
183,3400
184,3500
185,3400
186,3400
187,3400
188,4200
189,3400
190,3300
191,3900
192,3400
193,3500
194,3300
195,25700
196,3400
197,3400
198,3400
199,3500
200,3400
201,3500
202,35800
203,3500
204,3400
205,3500
206,3400
207,3400
208,3500
209,32500
210,3400
211,3400
212,3400
213,3400
214,3400
215,3400
216,41200
217,3500
218,3400
219,3400
220,3400
221,3400
222,4500
223,3500
224,3400
225,3400
226,3400
227,3500
228,3400
229,4400
230,3400
231,3500
232,7300
233,3400
234,3400
235,3400
236,57700
237,3500
238,3400
239,3400
240,3400
241,3400
242,3400
243,38200
244,3500
245,3400
246,3500
247,3400
248,3500
