Test,Time
1,3357700
2,764000
3,685000
4,683100
5,719400
6,898000
7,782000
8,1092300
9,1185700
10,1268500
11,192300
12,190600
13,178500
14,181200
15,178700
16,177800
17,178400
18,177700
19,181000
20,177800
21,186700
22,179300
23,221200
24,178700
25,197000
26,177900
27,181600
28,177900
29,178600
30,178700
31,178600
32,177900
33,178700
34,181800
35,178300
36,178200
37,178400
38,180800
39,180800
40,181100
41,182600
42,184200
43,179100
44,178900
45,205300
46,201200
47,201000
48,201300
49,201100
50,200800
51,200900
52,201000
53,201000
54,200700
55,203000
56,202200
57,203500
58,207200
59,207300
60,200800
61,200900
62,201200
63,201600
64,201100
65,201000
66,201100
67,202600
68,201100
69,201100
70,201000
71,201700
72,201400
73,201700
74,224900
75,235700
76,238000
77,202100
78,203800
79,200700
80,200900
81,201200
82,203300
83,201400
84,201000
85,201000
86,226600
87,201300
88,201300
89,202100
90,204400
91,200700
92,201100
93,200700
94,203500
95,201000
96,201100
97,201600
98,203900
99,200800
100,200700
101,200700
102,203100
103,200900
104,200900
105,200900
106,205700
107,202700
108,201600
109,201100
110,206200
111,201200
112,201000
113,201300
114,201100
115,200800
116,201200
117,200800
118,200800
119,203000
120,201000
121,201000
122,200900
123,203600
124,202900
125,201900
126,200700
127,204300
128,200900
129,200800
130,201100
131,203200
132,200700
133,200800
134,200900
135,203400
136,200900
137,201000
138,200600
139,203100
140,201600
141,202600
142,202000
143,204400
144,201100
145,201100
146,201000
147,201400
148,201600
149,201400
150,200800
151,201000
152,200700
153,201000
154,200600
155,200700
156,202800
157,201000
158,202800
159,202800
160,204800
161,201400
162,200800
163,201200
164,204100
165,201500
166,200900
167,200900
168,203400
169,201000
170,201300
171,201100
172,213100
173,201000
174,201200
175,208700
176,204200
177,214200
178,201300
179,201000
180,204000
181,201100
182,201500
183,201500
184,201300
185,203300
186,201400
187,201000
188,201100
189,203200
190,201000
191,214000
192,207600
193,206100
194,203600
195,201400
196,201600
197,204300
198,201400
199,201000
200,201100
201,204300
202,202500
203,201200
204,201100
205,201300
206,201000
207,200600
208,200800
209,201200
210,315100
211,202400
212,218000
213,322600
214,361700
215,359600
216,361100
217,269400
218,201500
219,201300
220,201300
221,200900
222,203500
223,201600
224,202800
225,201000
226,203500
227,200600
228,200700
229,201100
230,201100
231,206000
232,201100
233,201100
234,202300
235,203100
236,201200
237,200700
238,201100
239,201900
240,201400
241,230000
242,202600
243,214000
244,201700
245,201000
246,200900
247,200900
248,203600
249,201300
250,200800
251,202400
252,203400
253,201000
254,201200
255,201000
256,203100
257,201000
258,202300
259,202700
260,242600
261,202500
262,202300
263,201200
264,204500
265,201100
266,200900
267,200900
268,201900
269,205600
270,201200
271,200600
272,200900
273,201200
274,201800
275,200800
276,201000
277,203500
278,206200
279,202400
280,204000
281,202300
282,204900
283,201100
284,200500
285,200700
286,201900
287,203700
288,200900
289,201100
290,200800
291,202900
292,200800
293,200600
294,200900
295,201000
296,207600
297,203400
298,203500
299,202100
