Test,Time
1,3272900
2,662900
3,703100
4,676600
5,667500
6,950800
7,358400
8,267300
9,273100
10,263600
11,262700
12,281600
13,275000
14,284200
15,278000
16,242000
17,241800
18,244100
19,241300
20,259100
21,244000
22,241400
23,241300
24,298300
25,294400
26,101600
27,101200
28,100700
29,100800
30,106000
31,100500
32,100400
33,100500
34,100600
35,100500
36,100400
37,100400
38,100300
39,100600
40,100600
41,100300
42,100800
43,102700
44,100400
45,100300
46,100400
47,100300
48,100300
49,100300
50,102700
51,100400
52,100500
53,100500
54,104300
55,100400
56,100400
57,100400
58,100500
59,100500
60,100300
61,100400
62,100300
63,100900
64,100400
65,100500
66,100500
67,113600
68,100500
69,100700
70,100600
71,100400
72,100300
73,100300
74,102600
75,100300
76,100300
77,100400
78,100500
79,100400
80,100400
81,102800
82,100500
83,100300
84,100300
85,100500
86,100500
87,100400
88,102900
89,100500
90,100400
91,100700
92,100400
93,100300
94,100200
95,103000
96,100300
97,100300
98,100200
99,100300
100,100400
101,100300
102,102600
103,100300
104,100400
105,100300
106,100300
107,100300
108,100200
109,100300
110,100200
111,100300
112,100300
113,100200
114,100200
115,100200
116,100200
117,102400
118,100300
119,100400
120,100300
121,100300
122,100500
123,100600
124,102300
125,100300
126,100400
127,100900
128,100600
129,100900
130,103100
131,100500
132,100500
133,100500
134,100500
135,100300
136,100400
137,100500
138,112900
139,100600
140,100600
141,100700
142,100500
143,100300
144,100400
145,102900
146,100300
147,100300
148,100300
149,100500
150,100500
151,100400
152,102900
153,100400
154,100400
155,100300
156,100200
157,100300
158,100300
159,100200
160,100200
161,100300
162,100200
163,100300
164,100300
165,100400
166,100300
167,102500
168,100300
169,100300
170,100800
171,100900
172,100500
173,100600
174,100500
175,100500
176,100600
177,100500
178,100500
179,100600
180,100400
181,102800
182,100500
183,100300
184,100400
185,100400
186,100400
187,100500
188,102100
189,100500
190,100400
191,101000
192,100400
193,100500
194,100400
195,100400
196,102500
197,100500
198,100500
199,100400
200,100500
201,100400
202,100400
203,100300
204,100400
205,100400
206,100300
207,100400
208,100300
209,100300
210,100200
211,102500
212,100300
213,100600
214,100600
215,100500
216,100600
217,100700
218,100700
219,100500
220,100600
221,100600
222,100400
223,100400
224,100300
225,100400
226,100300
