Test,Time
1,3134600
2,820700
3,816500
4,819400
5,818800
6,458300
7,382900
8,363200
9,358600
10,357700
11,359800
12,361600
13,359800
14,276800
15,275700
16,295600
17,276400
18,275800
19,275600
20,276000
21,275500
22,275400
23,275400
24,275300
25,275300
26,280400
27,275400
28,275400
29,277800
30,275500
31,275600
32,277000
33,275700
34,275200
35,277600
36,275200
37,275700
38,277200
39,275200
40,275300
41,277300
42,275800
43,275300
44,276900
45,275400
46,275600
47,277200
48,275300
49,275500
50,275300
51,275300
52,275300
53,275700
54,277000
55,275200
56,275100
57,277400
58,275400
59,275700
60,278200
61,275700
62,275400
63,277500
64,275800
65,275500
66,277600
67,275300
68,275500
69,277100
70,275300
71,275800
72,292000
73,275300
74,275200
75,277700
76,275200
77,275600
78,275200
79,275700
80,275600
81,275000
82,277400
83,275400
84,275600
85,277200
86,276000
87,275600
88,277100
89,275700
90,275300
91,277000
92,275600
93,275700
94,277400
95,275500
96,275400
97,286000
98,275600
99,275800
100,275600
101,275700
102,275500
103,275400
104,277200
105,275200
106,275500
107,276900
108,275200
109,275600
110,276900
111,275500
112,275200
113,277500
114,275700
115,275400
116,275700
117,275100
118,275600
119,275600
120,277200
121,275200
122,275200
123,277600
124,276000
125,275600
126,277100
127,275700
128,275100
129,277400
130,277900
131,275400
132,277700
133,275600
134,275200
135,277400
136,275500
137,275500
138,277100
139,275500
140,275300
141,275400
142,277400
143,275600
144,275500
145,279300
146,275100
147,275300
148,277600
149,275400
150,275500
151,276900
152,275500
153,275100
154,275300
155,275400
156,275600
157,275800
158,277400
159,275100
160,275400
161,278000
162,275600
163,275600
164,277000
165,275400
166,275400
167,281900
168,275600
169,275800
170,277700
171,275800
172,275800
173,275300
174,275300
175,275700
176,275600
177,277500
178,275600
179,274900
180,277000
181,275200
182,275100
183,277300
184,275900
185,275700
186,275300
187,275500
188,275200
189,275100
190,276900
191,287300
192,275300
193,286200
194,275100
195,275400
196,277200
197,275600
198,275500
199,277200
200,275400
201,275300
202,275600
203,277200
204,275400
205,275400
206,277200
207,274800
208,274800
209,277200
210,275500
211,275800
212,275000
213,277000
214,276000
215,275200
216,278700
217,275400
218,275400
219,277200
220,275400
221,275200
222,277300
223,275500
224,275300
225,274900
226,277000
227,275400
228,275500
229,277200
230,275800
231,275400
232,275200
233,275300
234,275000
235,275300
236,277100
237,275300
238,275200
239,277100
240,275100
241,275200
242,275400
243,286300
244,275700
245,275500
246,276800
247,275700
248,275200
249,277200
250,275500
251,275000
252,276700
253,275700
254,275400
255,275800
256,275400
257,276100
258,275200
259,277100
260,275500
261,275500
262,277400
263,275100
264,275100
265,281100
266,275600
267,275200
268,274800
269,277500
270,275400
271,275300
272,276400
273,275400
274,275100
275,275000
276,275000
277,275700
278,275500
279,276900
280,275200
281,275700
282,277400
283,275100
284,275300
285,275600
286,276900
287,275300
288,275100
289,276600
290,275100
291,275300
292,275300
293,286700
294,275300
295,275200
296,277500
297,275500
298,275600
299,277300
300,275600
301,275500
302,275100
303,277400
304,275100
305,275700
306,276700
307,275200
308,275400
309,275400
310,277400
311,275500
312,275700
313,276800
314,275200
315,275600
316,282100
317,275700
318,275200
319,275600
320,277000
321,275700
322,275500
323,276700
324,275500
325,275400
326,277700
327,274900
328,275200
329,275600
330,277000
331,275500
332,275400
333,277300
334,274900
335,275400
336,275800
337,276900
338,275600
339,274900
340,276900
341,275400
342,275400
343,274900
344,286400
345,276000
346,276000
347,278100
348,275300
349,275300
350,277200
351,275200
352,276100
353,275500
354,278000
355,275400
356,275700
357,277500
358,275300
359,275600
360,274900
361,277400
362,275400
363,275300
364,277500
365,275300
366,275100
367,275300
368,278800
369,275300
370,275500
371,277500
372,275600
373,275600
374,275600
375,277400
376,275600
377,275100
378,277100
379,275800
380,274800
381,277200
382,275800
383,275300
384,275400
385,277100
386,275100
387,275300
388,277600
389,275500
390,275100
391,275300
392,276800
393,275300
394,275100
395,278800
396,275300
397,274900
398,275200
399,277200
400,275100
401,275400
402,277300
403,275400
404,275200
405,275100
406,276800
407,275200
408,275400
409,277100
410,275600
411,275700
412,275400
413,277000
414,275400
415,275400
416,277500
417,275100
418,275000
419,275500
420,278000
421,275500
422,275300
423,276900
424,275300
425,275000
426,275200
427,277500
428,275400
429,275300
430,276700
431,275600
432,275500
433,275400
