Test,Time
1,2742500
2,663900
3,667300
4,666400
5,664100
6,690700
7,646300
8,264700
9,262100
10,265200
11,261800
12,261900
13,263600
14,261700
15,277900
16,247100
17,241300
18,241100
19,241100
20,296100
21,241900
22,240800
23,243800
24,241000
25,241200
26,101700
27,103600
28,100800
29,103500
30,100400
31,100300
32,100400
33,100300
34,121500
35,100500
36,100400
37,100300
38,100300
39,100300
40,103000
41,100400
42,100400
43,100400
44,100200
45,100300
46,100300
47,102500
48,101300
49,100300
50,100200
51,100200
52,100300
53,101300
54,102500
55,100300
56,100200
57,100200
58,100400
59,100300
60,100300
61,102900
62,100300
63,100900
64,100300
65,101500
66,100300
67,100200
68,100300
69,100300
70,100400
71,100300
72,100300
73,100300
74,100300
75,100200
76,100200
77,100300
78,100300
79,100300
80,100300
81,100300
82,100200
83,100200
84,100200
85,100300
86,100400
87,100600
88,102500
89,100300
90,100200
91,100200
92,100300
93,100300
94,100300
95,101300
96,100400
97,100300
98,100200
99,100300
100,100200
101,100200
102,100200
103,100200
104,100300
105,100300
106,101300
107,100200
108,100200
109,100200
110,105200
111,100300
112,100200
113,101400
114,100400
115,100300
116,100400
117,104500
118,100600
119,100400
120,100300
121,100400
122,100200
123,100500
124,103400
125,100200
126,100400
127,100800
128,100600
129,100500
130,100600
131,100500
132,100500
133,100300
134,100200
135,100300
136,100200
137,100200
138,117700
139,100800
140,100500
141,100400
142,100400
143,101400
144,100300
145,102500
146,101400
147,100200
148,100200
149,100300
150,100300
151,100200
152,102700
153,100400
154,100400
155,100200
156,100200
157,100200
158,100300
159,100300
160,100300
161,100100
162,100200
163,100200
164,100300
165,100200
166,100200
167,102500
168,100200
169,100200
170,100800
171,100600
172,100500
173,100400
174,102600
175,100400
176,100400
177,100300
178,100400
179,100300
180,101100
181,102600
182,100400
183,100300
184,100400
185,100300
186,100400
187,100400
188,100300
189,100500
190,100300
191,101100
192,100400
193,100500
194,100500
195,100400
196,102900
197,100400
198,100400
199,100300
200,100300
201,100300
202,100400
203,100300
204,100400
205,100400
206,100300
207,100300
208,100300
209,100300
210,100300
211,103100
212,100300
213,100400
214,100400
215,100400
216,100500
217,100500
218,100500
219,100500
220,100400
221,100400
222,101600
223,100800
224,100600
225,100400
226,102900
227,100300
228,100300
229,100200
230,100200
231,100300
232,100300
233,100300
234,102400
235,100200
236,100200
237,100300
238,100200
239,100300
240,100200
241,100300
242,102700
243,100300
244,100300
245,100400
246,100300
247,100200
248,100300
249,100500
250,108100
251,100400
252,100400
253,100500
254,100400
255,114800
256,100700
257,103300
258,100900
259,100600
260,100400
261,100400
262,100300
263,100400
264,100400
265,100500
266,100300
267,100200
268,100200
269,100200
270,100200
271,100200
272,100100
273,102400
274,100100
275,100100
276,100200
277,100200
278,100200
279,100300
280,100300
281,102800
282,100400
283,100300
284,100300
285,100100
286,100200
287,100100
288,100200
289,102200
290,100300
291,101100
292,100200
293,100200
294,100200
295,100300
296,100100
297,100200
298,102600
299,100200
300,100300
301,100200
302,100100
303,100100
304,100200
305,100200
306,102400
307,100300
308,100200
309,100200
310,100200
311,100300
312,100200
313,100300
314,102600
315,100300
316,100400
317,100300
318,100400
319,100400
320,100300
321,100500
322,102900
323,100300
324,100300
325,100300
326,100300
327,100200
328,100300
329,100200
330,100100
331,102400
332,100200
333,100200
334,100100
335,100200
336,100200
337,100400
338,100300
339,111800
340,100300
341,100300
342,100300
343,100200
344,100300
345,100300
346,100300
347,102700
348,100200
349,100300
350,100200
351,100200
352,100200
353,100100
354,100300
355,100200
356,102600
357,100200
358,100200
359,100100
360,100200
361,100200
362,100200
363,100200
364,100100
365,102600
366,100000
367,100200
368,100000
369,100100
370,100100
371,100100
372,100100
373,107500
374,100400
375,100400
376,100300
377,100400
378,100600
379,100300
380,100300
381,102700
382,100400
383,100200
384,100200
385,100300
386,100200
387,100300
388,100200
389,100100
390,103200
391,100200
392,100100
393,100200
394,100200
395,100200
396,100400
397,100200
398,102200
399,100300
400,100300
401,100200
402,100200
403,100300
404,100200
405,100200
406,100200
407,102600
408,100100
409,100200
410,100200
411,100200
412,100200
413,100200
414,100100
415,100400
416,102500
417,100200
418,100200
419,100100
420,100100
421,100200
422,100100
423,100100
424,100200
425,102400
426,100200
427,100100
428,100100
429,100200
430,100300
431,100200
432,100100
433,100200
434,102300
435,100200
436,100100
437,100100
438,100100
439,100100
440,100100
441,100100
442,100200
443,102300
444,100100
445,100100
446,100200
447,100200
448,100100
449,100100
450,100100
451,100100
452,100200
453,102100
454,100100
455,100100
456,100200
457,100300
458,100100
459,100200
460,100300
461,100200
462,100100
463,100300
464,100200
465,100200
466,100100
467,100100
468,100100
469,100100
470,100200
471,110800
472,100200
473,100300
474,100200
475,100100
476,100100
477,100200
478,100200
479,100100
480,103000
481,100300
482,100400
483,100200
484,100200
485,100100
486,100100
487,100200
488,100100
489,103800
490,100400
491,100800
492,100300
493,100100
494,100200
495,100100
496,100200
497,100200
498,103300
499,100200
500,100200
501,100400
502,100300
503,100100
504,100300
505,100100
506,100100
507,107200
508,100200
509,100100
510,100200
511,100600
512,101500
513,101000
514,100600
515,103100
516,100400
517,100300
518,100300
519,100300
520,100400
521,100300
522,100300
523,100200
524,102800
525,100300
526,100200
527,100100
528,100100
529,100200
530,100300
531,100200
532,100200
533,100100
534,100100
535,100200
536,100100
537,100100
538,100200
539,100200
540,100100
541,100100
542,102700
543,100100
544,100200
545,100400
546,100300
547,100200
548,100100
549,100200
550,100200
551,102400
552,100100
553,100200
554,100200
555,100200
556,100100
557,100200
558,100100
559,100100
560,102200
561,100200
562,100100
563,100100
564,100100
565,100200
566,100100
567,100100
568,100100
569,102300
570,100000
571,100100
572,100100
573,100100
574,100200
575,100100
576,100100
577,100100
578,100100
579,102500
580,100100
581,100200
582,100200
583,100200
584,100200
585,100200
586,100100
587,100100
588,102700
589,100100
590,100100
591,100100
592,101100
593,100200
594,100100
595,101000
596,100100
597,102200
598,100100
599,101000
600,100200
