Test,Time
1,459700
2,52200
3,40300
4,40300
5,42500
6,36800
7,37300
8,36800
9,37000
10,38100
11,36500
12,36600
13,36700
14,36900
15,36700
16,36600
17,39400
18,37200
19,36700
20,52100
21,37900
22,37300
23,36300
24,36600
25,36200
26,36500
27,36200
28,36800
29,36900
30,36400
31,44000
32,36700
33,36300
34,36200
35,36400
36,35800
37,36200
38,36300
39,36500
40,36700
41,36600
42,36600
43,37000
44,36600
45,36900
46,36600
47,36700
48,36500
49,36000
50,36200
51,35800
52,36100
53,38300
54,36700
55,26200
56,24100
57,23900
58,23100
59,23000
60,22100
61,22000
62,21100
63,21000
64,20500
65,20400
66,21000
67,20200
68,22800
69,20200
70,20500
71,20600
72,20300
73,19800
74,19700
75,19700
76,19300
77,19800
78,19200
79,19800
80,19700
81,19000
82,19700
83,19000
84,19500
85,32000
86,21600
87,20800
88,19900
89,19800
90,19600
91,20100
92,19500
93,20400
94,19600
95,19400
96,19900
97,19300
98,19000
99,19000
100,20000
101,19000
102,19300
103,19800
104,19200
105,19100
106,19700
107,19000
108,18700
109,20700
110,19600
111,19500
112,19200
113,18700
114,18500
115,21100
116,18900
117,18700
118,19300
119,19500
120,19400
121,18900
122,19900
123,18600
124,18900
125,18600
126,19500
127,19600
128,19800
129,19700
130,19600
131,19200
132,19900
133,19800
134,19200
135,19800
136,19200
137,18800
138,19700
139,19400
140,18900
141,19500
142,19500
143,18700
144,18700
145,19400
146,18600
147,19300
148,18700
149,21100
150,18900
151,18800
152,18400
153,19600
154,19100
155,18400
156,18400
157,18500
158,18500
159,18600
160,19300
161,32100
162,18800
163,19600
164,18400
165,18900
166,21700
167,19100
168,19100
169,18400
170,31700
171,21600
172,20900
173,20800
174,19900
175,20200
176,19400
177,19800
178,19300
179,19500
180,19600
181,21700
182,18900
183,18600
184,19800
185,19500
186,19300
187,18700
188,18700
189,19400
190,18900
191,19900
192,18600
193,19600
194,19500
195,19700
196,30800
197,19300
198,19000
199,18800
200,19500
201,18500
202,18500
203,18400
204,18600
205,19400
