Test,Time
1,476200
2,48900
3,46100
4,41600
5,39400
6,53200
7,39000
8,38200
9,38100
10,39600
11,37400
12,37800
13,38600
14,52100
15,40000
16,39700
17,44400
18,47400
19,39200
20,38200
21,38000
22,38100
23,38000
24,38600
25,40700
26,37900
27,59000
28,40000
29,39000
30,41200
31,38500
32,38400
33,38600
34,44100
35,38200
36,37500
37,38000
38,37800
39,38100
40,37900
41,37800
42,37900
43,38500
44,38100
45,43300
46,27700
47,25200
48,24600
49,22800
50,22600
51,22600
52,21500
53,20800
54,21400
55,20200
56,20000
57,21100
58,20500
59,20900
60,20000
61,20900
62,20000
63,20100
64,19700
65,19100
66,20500
67,21800
68,19300
69,19200
70,19900
71,19800
72,19700
73,19900
74,19800
75,19900
76,19200
77,19900
78,19300
79,19700
80,19900
81,18600
82,19600
83,18500
84,19700
85,19300
86,19700
87,20300
88,18900
89,19000
90,18900
91,19800
92,19100
93,19700
94,19400
95,19000
96,20400
97,19500
98,19500
99,19100
100,19700
101,21000
102,18300
103,20100
104,18100
105,18600
106,19400
107,18700
108,18700
109,18600
110,19500
111,19400
112,19400
113,18800
114,18800
115,18800
116,21100
117,18800
118,19700
119,19800
120,19500
121,18900
122,19700
123,19000
124,18600
125,19000
126,19400
127,19300
128,19600
129,19600
130,19800
131,18900
132,22000
133,19800
134,18500
135,19600
136,18800
137,18600
138,19300
139,19300
140,18800
141,19100
142,19600
143,18700
144,19000
145,19500
146,19000
147,19400
148,18800
149,20400
150,18600
151,18700
152,18900
153,19200
154,19500
155,18800
156,19000
157,18800
158,18800
159,19100
160,19400
161,18700
162,18600
163,19400
164,18300
165,19100
166,23500
167,22200
168,18400
169,18100
170,20400
171,20300
172,21000
173,19800
174,19500
175,19800
176,19200
177,19800
178,23700
179,20200
180,19800
181,18900
182,18800
183,25300
184,20100
185,19200
186,19300
187,18700
188,18400
189,19200
190,18500
191,32800
192,34100
193,19600
194,19200
195,19500
196,19400
197,19500
198,18500
199,19000
