Test,Time
1,3427600
2,363600
3,389100
4,510800
5,348900
6,367800
7,468100
8,388700
9,347900
10,350400
11,346700
12,452800
13,305800
14,163500
15,157000
16,161300
17,156600
18,168800
19,156400
20,156500
21,164800
22,158800
23,155600
24,156300
25,165400
26,161600
27,156900
28,135700
29,135600
30,135300
31,157000
32,136100
33,178400
34,139400
35,135400
36,195400
37,140600
38,145900
39,199300
40,157300
41,157700
42,136600
43,135600
44,136800
45,54200
46,54200
47,53800
48,53700
49,53700
50,53600
51,53600
52,53700
53,53500
54,53500
55,53500
56,53700
57,53500
58,53500
59,53500
60,53400
61,53400
62,53500
63,54600
64,53500
65,56700
66,53500
67,53600
68,53400
69,87300
70,91000
71,54000
72,53900
73,53700
74,59800
75,64100
76,97800
77,90600
78,89900
79,54200
80,54000
81,90700
82,60400
83,53900
84,53800
85,53800
86,60100
87,53600
88,54200
89,53700
90,55900
91,53600
92,53700
93,55500
94,89400
95,64000
96,54000
97,53900
98,53800
99,53600
100,53600
101,53600
102,53500
103,53600
104,53500
105,54200
106,53500
107,53300
108,53400
109,53400
110,56600
111,53500
112,53500
113,53500
114,53500
115,53400
116,53400
117,53400
118,53400
119,53500
120,53400
121,56200
122,54200
123,53600
124,53500
125,54200
126,53500
127,54000
128,53500
129,53700
130,53600
131,58700
132,54400
133,54200
134,53600
135,53700
136,53500
137,53600
138,53400
139,53500
140,53500
141,56600
142,60900
143,54200
144,53500
145,53500
146,53400
147,53500
148,53500
149,53600
150,53400
151,53500
152,56000
153,53600
154,53500
155,53400
156,53400
157,53600
158,53500
159,53500
160,53400
161,53500
162,53400
163,56400
164,53400
165,53500
166,53400
167,53400
168,53400
169,53300
170,53800
171,53800
172,53700
173,53800
174,53600
175,54900
176,53900
177,53900
178,53800
179,53600
180,53600
181,53500
182,53500
183,53500
184,67300
185,57800
186,60600
187,54400
188,53700
189,53700
190,53500
191,54200
192,53500
193,53600
194,53500
195,53500
196,54200
197,53500
198,53600
199,53500
200,53400
201,53600
202,53600
203,53500
204,53500
205,53500
206,53500
207,53500
208,53600
209,53600
210,53500
211,54200
212,53600
213,53500
214,53500
215,53500
216,53500
217,53600
218,53600
219,53600
220,53700
221,53700
222,53600
223,53500
224,53500
225,53600
226,53600
227,53500
228,53600
229,53500
230,57000
231,53600
232,53500
233,53500
234,53500
235,53400
236,53500
237,53600
238,53500
239,53600
240,53400
241,53700
242,53300
243,57000
244,53600
245,62900
246,53700
247,53700
248,53500
249,53400
250,53500
251,53600
252,53500
253,53500
254,53600
255,70300
256,53600
257,53800
258,53800
259,53800
260,53900
261,53600
262,53600
263,55400
264,53600
265,53600
266,53500
267,53600
268,53600
269,53600
270,53500
271,53500
272,53500
273,53400
274,53400
275,53500
276,53300
277,53400
278,53500
279,56200
280,53500
281,53500
282,53400
283,53300
284,53400
285,53500
286,53400
287,53300
288,53300
289,53300
290,53300
291,53300
292,53400
293,53300
294,53200
295,53500
296,53300
297,53400
298,53400
299,53400
300,53600
301,54100
302,53400
303,53400
304,53300
305,53400
306,56200
307,53500
308,53700
309,54200
310,53400
311,53600
312,84900
313,99400
314,76800
315,80400
316,95000
317,69300
318,54000
319,54000
320,53700
321,70800
322,81400
323,92500
324,88400
325,90200
326,91300
327,93700
328,91300
329,84100
330,86500
331,87600
332,76500
333,77700
334,82400
335,92400
336,78400
337,88100
338,87100
339,82100
340,91200
341,88800
342,89700
343,93500
344,96200
345,90500
346,86600
347,101100
348,102000
349,99800
350,74500
351,98500
352,84700
353,98400
354,82200
355,85400
356,104300
357,89000
358,90900
359,89400
360,54100
361,53900
362,53600
363,53500
364,53500
365,53500
366,53400
367,53500
368,53400
369,53500
370,53400
371,53300
372,53300
373,53300
374,53500
375,53300
376,53500
377,53300
378,53400
379,53600
380,53400
381,53400
382,55800
383,53400
384,53300
385,53500
386,53500
387,53500
388,53300
389,53300
390,53300
391,53300
392,53300
393,53300
394,53400
395,53300
396,55900
397,53500
398,53400
399,53500
400,53400
401,53400
402,53300
403,53400
404,53300
405,53400
406,53400
407,53400
408,53300
409,53400
410,53400
411,56100
412,53500
413,53300
414,53500
415,53500
416,53400
417,53400
418,53300
419,53300
420,53300
421,53400
422,53300
423,53300
424,53300
425,53200
426,59800
427,58900
428,53600
429,53600
430,53500
431,53500
432,53400
433,53400
434,53500
435,53500
436,53300
437,53400
438,53300
439,53300
440,53400
441,55900
442,53300
443,54000
444,53300
445,53300
446,53300
447,53300
448,54000
449,53300
450,53300
451,53500
452,53300
453,53400
454,53300
455,53300
456,53400
457,55700
458,53300
459,53300
460,53300
461,53400
462,53300
463,53300
464,53400
465,53300
466,53300
467,53300
468,53300
469,53400
470,53300
471,53300
472,53300
473,56400
474,53400
475,53400
476,53300
477,53400
478,54100
479,53300
480,53400
481,53400
482,53300
483,53500
484,53400
485,53300
486,53300
487,53400
488,53400
489,67300
490,54100
491,53300
492,53300
493,53300
494,53300
495,53300
496,53300
497,53300
498,53200
499,53300
500,54000
501,53400
502,53400
503,53400
504,53400
505,56600
506,53200
507,53200
508,53300
509,53300
510,53400
511,53500
512,53500
513,53600
514,53700
515,53500
516,53400
517,53400
518,53300
519,55700
520,53300
521,54100
522,53400
523,53400
524,53300
525,53300
526,53400
527,53300
528,53300
529,54100
530,53200
531,53300
532,53300
533,53300
534,53200
535,55700
536,53900
537,53200
538,53200
539,53200
540,53300
541,53300
542,53200
543,53200
544,53200
545,53300
546,53300
547,53300
548,53300
549,53200
550,53300
551,55900
552,53300
553,53300
554,53400
555,53400
556,53300
557,53300
558,53500
559,53400
560,53300
561,53300
562,53300
563,53300
564,53300
565,53200
566,53300
567,111600
568,76100
569,53500
570,53400
571,53300
572,53300
573,53400
574,53300
575,53200
576,53300
577,53200
578,53500
579,53400
580,54000
581,53100
582,53200
583,53900
584,53200
585,53200
586,53200
587,53300
588,53300
589,53300
590,53300
591,53200
592,53200
593,53200
594,53300
595,53200
596,53200
597,55800
598,53300
599,54000
600,53300
