Test,Time
1,2669500
2,352200
3,347400
4,349400
5,347100
6,347000
7,347300
8,347700
9,349500
10,347000
11,346800
12,247600
13,159900
14,159100
15,157900
16,175300
17,164800
18,159600
19,161600
20,172000
21,137400
22,135800
23,135600
24,135900
25,135500
26,138500
27,135600
28,135700
29,135700
30,135400
31,138000
32,135700
33,154500
34,135900
35,135400
36,135400
37,137900
38,190400
39,55000
40,54100
41,53900
42,53700
43,53500
44,54200
45,53400
46,53300
47,53300
48,53200
49,53300
50,53300
51,53300
52,53200
53,53400
54,53300
55,55600
56,53400
57,53200
58,53400
59,53400
60,53400
61,53400
62,53400
63,53900
64,53600
65,55700
66,53400
67,53400
68,53500
69,53300
70,53400
71,53400
72,53400
73,53300
74,53300
75,53300
76,56200
77,54100
78,53400
79,53300
80,53300
81,53400
82,53300
83,53300
84,53300
85,53500
86,56100
87,53500
88,53500
89,53500
90,53500
91,53400
92,53400
93,53400
94,53400
95,53400
96,53300
97,53400
98,53400
99,53400
100,53400
101,53500
102,53300
103,53400
104,53400
105,53300
106,53300
107,53200
108,53300
109,53100
110,53300
111,53400
112,53400
113,53200
114,53300
115,53400
116,53400
117,53400
118,55600
119,53400
120,53300
121,53300
122,53400
123,53300
124,53400
125,53400
126,53400
127,53900
128,53600
129,53500
130,53500
131,53500
132,53600
133,53400
134,53300
135,53300
136,53300
137,53400
138,53400
139,55500
140,53400
141,53400
142,53400
143,53500
144,53300
145,53400
146,53400
147,53300
148,53500
149,53500
150,55700
151,54200
152,54100
153,53900
154,53800
155,53500
156,53500
157,53500
158,53500
159,53400
160,53500
161,53600
162,53400
163,54100
164,53400
165,53300
166,53400
167,53300
168,53400
169,53300
170,53700
171,53700
172,53800
173,53500
174,53600
175,53400
176,53400
177,53500
178,53500
179,54200
180,53400
181,53500
182,53500
183,56300
184,53500
185,53400
186,53400
187,53400
188,53400
189,53400
190,53400
191,53900
192,53400
193,53400
194,55400
195,53400
196,53400
197,53500
198,53400
199,53400
200,54100
201,53400
202,53300
203,53400
204,53400
205,53400
206,55400
207,53500
208,53400
209,53300
210,53400
211,53400
212,54100
213,53400
214,53400
215,53400
216,53400
217,53400
218,56200
219,53500
220,53400
221,53400
222,53300
223,53400
224,53500
225,53400
226,53400
227,53200
228,53300
229,53600
230,53400
231,53400
232,53300
233,53400
234,53300
235,53300
236,53300
237,53300
238,53300
239,53200
240,53300
241,53400
242,53300
243,53300
244,53500
245,53500
246,53200
247,53500
248,53400
249,53400
250,53400
251,53500
252,53400
253,53400
254,53400
255,65300
256,53400
257,53800
258,53700
259,53600
260,53500
261,53300
262,53300
263,53300
264,53400
265,53300
266,53200
267,53300
268,53400
269,53400
270,53300
271,53300
272,53400
273,53400
274,53400
275,53400
276,53300
277,53200
278,53300
279,53300
280,53200
281,55600
282,53200
283,53400
284,53400
285,53300
286,53400
287,53300
288,53300
289,53200
290,53200
291,53300
292,53300
293,53300
294,53300
295,55400
296,53300
297,53300
298,53200
299,53300
300,53300
301,53200
302,53300
303,53300
304,53300
305,53200
306,53200
307,53200
308,53300
309,53400
310,53200
311,53200
312,53300
313,53300
314,53300
315,53200
316,53200
317,53200
318,53300
319,53200
320,53300
321,53400
322,53400
323,57900
324,53300
325,53300
326,53300
327,53300
328,53900
329,53200
330,53200
331,53300
332,53300
333,53300
334,53200
335,53400
336,53300
337,53300
338,90600
339,53400
340,53300
341,53300
342,53300
343,53300
344,53300
345,53300
346,53300
347,53300
348,53400
349,53200
350,53200
351,53200
352,53300
353,53300
354,53300
355,53300
356,53300
357,53300
358,53400
359,53300
360,53300
361,53300
362,53200
363,53200
364,53200
365,53300
366,55500
367,53200
368,53300
369,53200
370,53300
371,53200
372,53200
373,53200
374,53300
375,53300
376,60100
377,53400
378,53500
379,53400
380,53200
381,56200
382,53300
383,53300
384,53300
385,53300
386,53300
387,53200
388,53200
389,53200
390,53200
391,53200
392,53300
393,53200
394,53300
395,53300
396,53200
397,53200
398,53300
399,53400
400,53300
401,53200
402,53200
403,53300
404,53300
405,53300
406,53300
407,53200
408,53300
409,53300
410,55600
411,53200
412,53200
413,53200
414,53300
415,53300
416,53900
417,53300
418,53200
419,53200
420,53200
421,53200
422,53400
423,53300
424,53200
425,53200
426,53300
427,53300
428,53300
429,53300
430,53300
431,53300
432,53300
433,53200
434,53300
435,53300
436,53200
437,53300
438,53100
439,53200
440,53300
441,53100
442,53200
443,53200
444,53200
445,53200
446,53300
447,53200
448,53200
449,53200
450,53200
451,53200
452,53200
453,53200
454,53300
455,53200
456,53200
457,53200
458,55300
459,53300
460,53200
461,53200
462,53300
463,53200
464,53300
465,53300
466,53300
467,53400
468,53200
469,53900
470,53200
471,53300
472,54200
473,54300
474,54000
475,53700
476,53500
477,53300
478,53300
479,53300
480,53300
481,53200
482,53200
483,53200
484,53100
485,53100
486,53100
487,53200
488,55700
489,53200
490,53200
491,53200
492,53100
493,53200
494,53200
495,53200
496,53200
497,53200
498,53200
499,53200
500,53300
501,53200
502,53200
503,53200
504,55200
505,53200
506,53200
507,53200
508,53200
509,53100
510,53200
511,53400
512,53600
513,53600
514,53500
515,53400
516,53300
517,53300
518,53200
519,53200
520,53200
521,53900
522,53100
523,53200
524,53200
525,53200
526,53200
527,53200
528,53200
529,53300
530,53200
531,53200
532,53100
533,53100
534,53100
535,53100
536,53900
537,53200
538,53100
539,53200
540,53200
541,53300
542,53400
543,53300
544,53300
545,53200
546,53200
547,53200
548,53200
549,53200
550,65400
551,53200
552,53300
553,53200
554,53200
555,53100
556,53200
557,54000
558,53200
559,53200
560,53200
561,53200
562,53200
563,53200
564,53200
565,53200
566,55400
567,66600
568,66800
569,53400
570,53400
571,53200
572,53200
573,53100
574,53100
575,53300
576,53300
577,53200
578,53400
579,53100
580,56100
581,53100
582,53100
583,53100
584,53200
585,53100
586,53200
587,53200
588,53100
589,53100
590,53200
591,53100
592,53100
593,53100
594,53100
595,53100
596,53200
597,56500
598,53200
599,53200
600,53200
