Test,Time
1,385800
2,171300
3,164200
4,163000
5,163100
6,163800
7,169300
8,162300
9,164700
10,163200
11,164500
12,164500
13,122800
14,116700
15,61700
16,34500
17,34500
18,34000
19,33700
20,33300
21,35200
22,32800
23,33200
24,31700
25,32300
26,32400
27,32700
28,32400
29,118200
30,37800
31,33500
32,33000
33,32900
34,32900
35,32200
36,32700
37,32100
38,31400
39,32800
40,32300
41,32100
42,33000
43,32500
44,32600
45,32100
46,31100
47,32200
48,32100
49,32000
50,32700
51,33000
52,32300
53,31200
54,32100
55,32400
56,34600
57,32000
58,32400
59,32000
60,32400
61,31100
62,31700
63,32500
64,31900
65,31900
66,32300
67,32100
68,31900
69,34400
70,32000
71,32000
72,31800
73,32700
74,32400
75,31600
76,31600
77,31700
78,31600
79,32100
80,31900
81,31700
82,31900
83,30900
84,32200
85,32800
86,32400
87,32600
88,32400
89,33200
90,32300
91,31300
92,32300
93,32400
94,32200
95,32500
96,35700
97,32500
98,31300
99,32200
100,32000
101,31900
102,31800
103,32300
104,31700
105,31700
106,31500
107,31500
108,32100
109,31700
110,31700
111,31900
112,31400
113,31600
114,31500
115,31500
116,32000
117,31500
118,33900
119,32000
120,31100
121,33200
122,30800
123,30900
124,31000
125,31000
126,31000
127,31500
128,31300
129,31700
130,31500
131,31100
132,31100
133,31100
134,31400
135,47600
136,31000
137,34200
138,33500
139,31100
140,93000
141,36000
142,54900
143,32500
144,59100
145,33200
146,32000
147,31500
148,31600
149,31100
150,67700
151,43500
152,45300
153,62500
154,62100
155,60500
156,60000
157,58000
158,60700
159,59600
160,58700
161,114000
162,65700
163,61900
164,51200
165,34700
166,77100
167,45400
168,36100
169,34700
170,34000
171,33800
172,32400
173,31700
174,56500
175,32300
176,51300
177,31900
178,32300
179,32100
180,30600
181,31600
182,31900
183,31500
184,49500
185,68500
186,35900
187,35500
188,34400
189,34400
190,33200
191,32500
192,31900
193,79900
194,35100
195,34200
196,33300
197,32500
198,32200
199,31400
200,31400
201,31700
202,30600
203,81700
204,32100
205,32400
206,76800
207,33700
208,33200
209,56000
210,32500
211,48300
212,32300
213,32000
214,77100
215,33300
216,32600
217,56200
218,34600
219,47600
220,31700
221,32100
222,49900
223,31900
224,51800
225,36200
226,33700
227,83900
228,35600
229,53200
230,54400
231,33400
232,48100
233,32700
234,32000
235,65300
236,35100
237,48400
238,62300
239,31800
240,47300
241,60300
242,36100
243,60900
244,51800
245,34100
246,80500
247,34300
248,50700
249,33800
250,33000
251,52100
252,39100
253,32700
254,54900
255,32000
256,49300
257,48700
258,48300
259,47900
260,45200
261,44000
262,66500
263,58300
264,83100
265,61500
266,38700
267,53100
268,33400
269,47200
270,32500
271,31700
272,65900
273,33600
274,32400
275,64200
276,30700
277,46400
278,50900
279,44400
280,76700
281,48700
282,32000
283,57100
284,34200
285,69800
286,49700
287,33900
288,48300
289,32000
290,31400
291,49300
292,31200
293,46200
294,48000
295,44400
296,49300
297,49900
298,80900
299,60000
300,34300
301,59700
302,50000
303,32100
304,59200
305,32400
306,31800
307,109300
308,31800
309,57900
310,31600
311,31300
312,75200
313,31200
314,62400
315,80900
316,48800
317,107000
318,55700
319,50700
320,76300
321,33800
322,101100
323,35300
324,34200
325,58700
326,34800
327,50200
328,49700
329,33300
330,32500
331,74100
332,58600
333,88800
334,54000
335,35300
336,51500
337,58300
338,47600
339,32300
340,45300
341,79600
342,35400
343,32800
344,60600
345,49500
346,57500
347,32200
348,44200
349,52100
350,31300
351,30200
352,74200
353,44700
354,56300
355,59600
356,35200
357,50900
358,37100
359,72500
360,32600
361,45700
362,48100
363,31600
364,44600
365,55800
366,32000
367,56100
368,49500
369,53700
370,94000
371,35800
372,34500
373,51700
374,58900
375,59600
376,44400
377,32100
378,46500
379,44400
380,30700
381,50100
382,52800
383,59600
384,46800
385,64800
386,65200
387,48000
388,31100
389,82100
390,31300
391,59500
392,60700
393,49900
394,80800
395,33300
396,34600
397,119800
398,66400
399,54000
400,48000
401,33600
402,88600
403,31500
404,115800
405,109400
406,56100
407,81200
408,38200
409,33000
410,51900
411,31900
412,61400
413,53400
414,79600
415,53300
416,64900
417,89600
418,90100
419,65700
420,65700
421,57200
422,33600
423,57200
424,34500
425,32700
426,36700
427,27200
428,63600
429,44000
430,28800
431,26000
432,23600
433,24000
434,47900
435,36000
436,40700
437,41900
438,37800
439,22500
440,21300
441,46900
442,34600
443,22200
444,21800
445,21300
446,22100
447,20800
448,21300
449,21300
450,36800
451,34300
452,21700
453,31900
454,31700
455,20300
456,20900
457,32800
458,37800
459,21000
460,21100
461,20800
462,19700
463,60700
464,29200
465,54600
466,29200
467,27800
468,42200
469,25000
470,76800
471,81200
472,64100
473,44600
474,39000
475,38700
476,38000
477,22500
478,47400
479,22700
480,43900
481,37800
482,23000
483,34100
484,20800
485,21300
486,21100
487,33300
488,20900
489,34200
490,34300
491,33600
492,20100
493,43300
494,31700
495,20900
496,20700
497,38700
498,20600
499,19700
500,42800
501,31700
502,21000
503,20800
504,39700
505,20600
506,19400
507,42700
508,31600
509,20400
510,20200
511,71500
512,27200
513,22500
514,75300
515,42700
516,28000
517,26100
518,43900
519,28100
520,22000
521,91400
