Test,Time
1,3894000
2,993300
3,1012200
4,925300
5,607700
6,531700
7,588400
8,516000
9,511100
10,517900
11,468900
12,478200
13,492100
14,442700
15,446500
16,443600
17,500200
18,446300
19,498200
20,443000
21,476900
22,482300
23,453600
24,447300
25,443600
26,447200
27,445000
28,443100
29,445600
30,455500
31,449600
32,510700
33,473700
34,445400
35,442000
36,452200
37,515700
38,456800
39,447200
40,444500
41,456100
42,443500
43,446000
44,466700
45,469700
46,449900
47,447600
48,468300
49,447900
50,443800
51,442600
52,458500
53,454800
54,454800
55,448600
56,469100
57,459500
58,443600
59,451000
60,492000
61,587500
62,588600
63,544000
64,530000
65,459600
66,443100
67,450700
68,486800
69,448900
70,443600
71,448000
72,442400
73,443700
74,440700
75,456300
76,445200
77,492600
78,445400
79,447200
80,444000
81,443200
82,447500
83,447000
84,450700
85,447700
86,445400
87,446300
88,448900
89,601100
90,596800
91,574500
92,524100
93,518600
94,518300
95,515200
96,516900
97,522000
98,516700
99,524000
100,524400
101,516700
102,497500
103,445600
104,446200
105,445200
106,448100
107,446900
108,449700
109,445800
110,444900
111,449100
112,446200
113,441800
114,447400
115,448300
116,498800
117,443600
118,445700
119,444500
120,445400
121,442000
122,447700
123,444800
124,470000
125,470200
126,447100
127,456200
128,446500
129,438300
130,442800
131,445200
132,449600
133,445500
134,442400
135,444300
136,443600
137,441500
138,445400
139,442300
140,449100
141,446800
142,447500
143,442300
144,446000
145,440900
146,607600
147,469700
148,453400
149,450700
150,442300
151,446100
152,444500
153,445500
154,445200
155,455000
156,449600
157,443800
158,441500
159,446600
160,447100
161,460400
162,445700
163,447400
164,445900
165,453300
166,442700
167,444400
168,442200
169,447100
170,443600
171,449200
172,447800
173,452700
174,447100
175,458700
176,446900
177,445800
178,444400
179,444200
180,444100
181,444500
182,446800
183,442700
184,442100
185,444700
186,445200
187,442700
188,446600
189,445000
190,448600
191,453400
192,447400
193,448600
194,438900
195,446700
196,440100
197,442200
198,449600
199,448100
200,441100
201,445300
202,448200
203,439700
204,449300
205,442900
206,562800
207,455600
208,489800
209,445600
210,445200
211,444700
212,443800
213,494300
214,510400
215,559500
216,449600
217,441400
218,443400
219,446100
220,444500
221,460500
222,452000
223,552900
224,448600
225,443900
226,441200
227,446900
228,447300
229,447900
230,486200
231,584500
232,480000
233,441900
234,483500
235,441800
236,445300
237,507100
238,896200
239,598800
240,481700
241,482500
242,446600
243,439800
244,444700
245,563600
246,511200
247,449900
248,449500
249,447600
250,449500
251,446300
252,539800
253,488400
254,547100
255,540100
256,527400
257,550500
258,558200
259,480900
260,716500
261,518900
262,522700
263,532100
264,470400
265,445300
266,493300
267,518100
268,463400
269,487000
270,627100
271,998600
272,1754100
273,452800
274,444100
275,442300
276,450300
277,439500
278,494400
279,476700
280,448600
281,451100
282,444900
283,444700
284,529600
285,443800
286,552500
287,662500
288,441000
289,455000
290,444700
291,451300
292,451700
293,445500
294,465400
295,566400
296,447500
297,440700
298,445600
299,454600
300,444800
301,443000
302,3280300
303,494800
304,504300
305,498300
306,571300
307,500600
308,505500
309,503200
310,506600
311,498100
312,497500
313,676900
314,507900
315,501800
316,470100
317,441100
318,2040700
319,965100
320,445100
321,448000
322,471600
323,457200
324,451100
325,446800
326,443200
327,449600
328,450000
329,443500
330,464200
331,450500
332,448500
333,442600
334,447100
335,440700
336,450300
337,445500
338,448400
339,445100
340,459800
341,447700
342,444500
343,441800
344,448200
345,446400
346,461400
347,449100
348,454400
349,459800
350,455100
351,448600
352,445700
353,444200
354,445700
355,440300
356,446700
357,476100
358,450000
359,445900
360,446400
361,485600
362,453100
363,453600
364,521900
365,527600
366,584000
367,584900
368,547000
369,441000
370,451100
371,440500
372,504400
373,481700
374,532900
375,441400
376,457600
377,443700
378,443900
379,439900
380,445900
381,499300
382,601700
383,443800
384,444400
385,440000
386,450300
387,443800
388,445600
389,446100
390,559300
391,494800
392,448900
393,445900
394,449000
395,444100
396,447700
397,452500
398,457100
399,454400
400,453800
401,452800
402,453600
403,443000
404,443400
405,445800
406,452400
407,465800
408,547400
409,497300
410,446500
411,446900
412,448600
413,440600
414,445600
415,448200
416,447800
417,452200
418,442300
419,448400
420,445300
421,514900
422,445100
423,451000
424,459800
425,449200
426,445400
427,450300
428,447900
429,444200
430,444700
431,445200
432,447200
433,451100
434,452400
435,440800
436,463300
437,445300
438,459300
439,444600
440,446500
441,441800
442,448800
443,444800
444,444100
445,447600
446,447100
447,443500
448,442500
449,445100
450,444100
451,448600
452,446500
453,511700
454,446300
455,450500
456,443600
457,446000
458,445000
459,444400
460,447400
461,445900
462,443500
463,444900
464,444600
465,446000
466,444000
467,440800
468,448000
469,444600
470,449100
471,443100
472,445200
473,440800
474,447600
475,444800
476,444300
477,445300
478,453900
479,452000
480,439600
481,444900
482,444600
483,440200
484,442100
485,544300
486,442100
487,534600
488,455300
489,449400
490,442200
491,444700
492,445500
493,450600
494,445100
495,444300
496,448400
497,471700
498,443900
499,443200
500,444600
501,446300
502,446500
503,447600
504,459800
505,448200
506,473000
507,455600
508,451000
509,442200
510,445700
511,441800
512,448800
513,467800
514,527400
515,442600
516,452800
517,445000
518,443500
519,443200
520,443100
521,444500
522,445500
523,463800
524,440400
525,445700
526,445400
527,446100
528,444100
529,444500
530,443800
531,444300
532,451800
533,446000
534,447900
535,445100
536,460100
537,442900
538,444200
539,445600
540,447200
541,446200
542,442900
543,445000
544,440900
545,449600
546,444700
547,446500
548,443100
549,529100
550,474700
551,500000
552,444200
553,448300
554,445300
555,449300
556,445400
557,447000
558,446400
559,449600
560,448100
561,447000
562,448400
563,445900
564,443800
565,444100
566,446000
567,445200
568,455400
569,442500
570,447000
571,448000
572,445200
573,446300
574,444200
575,444800
576,444100
577,445400
578,443300
579,447000
580,442300
581,479800
582,447700
583,444900
584,442400
585,445100
586,445500
587,443900
588,447200
589,445100
590,447400
591,441400
592,442700
593,443500
594,449100
595,441600
596,442900
597,445600
598,445600
599,448600
600,444900
