Test,Time
1,243700
2,10500
3,10000
4,9500
5,8800
6,9600
7,10200
8,9600
9,9400
10,27200
11,9600
12,9800
13,9600
14,8900
15,9500
16,9600
17,9600
18,9600
19,8800
20,9600
21,9600
22,10200
23,9000
24,9600
25,9600
26,9900
27,10000
28,11600
29,9500
30,9600
31,10100
32,9000
33,9600
34,9500
35,9200
36,9800
37,8800
38,9800
39,9900
40,10000
41,9000
42,9800
43,9500
44,9400
45,9600
46,9500
47,9700
48,9500
49,10100
50,9000
51,9900
52,9600
53,9500
54,9900
55,8900
56,9600
57,9900
58,9600
59,8900
60,9700
61,9400
62,9500
63,9700
64,8800
65,10000
66,10100
67,9600
68,9400
69,9600
70,9600
71,9500
72,9700
73,8800
74,9700
75,9600
76,10300
77,9500
78,9000
79,9600
80,9900
81,9700
82,8800
83,9200
84,9300
85,9500
86,8700
87,9300
88,9500
89,9500
90,9500
91,8900
92,9200
93,9400
94,11500
95,8600
96,5400
97,6600
98,8300
99,10400
100,8600
101,5200
102,6800
103,9100
104,8600
105,5100
106,6200
107,7800
108,9700
109,8500
110,5200
111,6800
112,8600
113,8800
114,4200
115,6400
116,7800
117,9500
118,2600
119,2500
120,2400
121,3100
122,2500
123,2400
124,2500
125,2400
126,2400
127,5100
128,3200
129,2400
130,2400
131,2400
132,3100
133,2400
134,2500
135,2400
136,2500
137,2400
138,2500
139,2500
140,2400
141,2500
142,74700
143,2500
144,2400
145,2400
146,2400
147,2400
148,2500
149,2400
150,2400
151,2500
152,3500
153,2500
154,2500
155,2400
156,2500
157,2500
158,2500
159,2400
160,2400
161,2500
162,3100
163,2400
164,2400
165,2500
166,2400
167,2500
168,2400
169,2500
170,2500
171,2500
172,2500
173,3100
174,2400
175,2500
176,2400
177,2400
178,2400
179,2400
180,2400
181,2500
182,2400
183,62300
184,2500
185,2400
186,2500
187,2400
188,2500
189,2500
190,2400
191,2900
192,2400
193,21000
194,2400
195,2400
196,2500
197,2500
198,2500
199,2500
200,2400
201,2500
202,2400
203,18200
204,2400
205,2400
206,2400
207,2500
208,2500
209,2400
210,2400
211,2500
212,2500
213,2600
214,24300
215,2600
216,2500
217,2500
218,2500
219,5300
220,2500
221,3400
222,3700
223,3600
224,46300
225,2600
226,2500
227,2500
228,2400
229,2400
230,2600
231,2600
232,2600
233,2400
234,51200
235,2600
236,2500
237,2500
238,2400
239,2500
240,2500
241,2400
242,2500
243,2500
244,40500
245,2500
246,2400
247,2500
248,2500
249,2400
250,2500
251,2500
252,2400
253,2600
254,2500
255,23800
256,3200
257,2500
258,2500
259,5000
260,2500
261,2500
262,2500
263,2500
264,2400
265,20100
266,2400
267,2400
268,2400
269,2400
270,2400
271,2400
272,2400
273,2400
274,2400
275,18300
276,2400
277,2400
278,800
279,800
280,700
281,700
282,800
283,800
284,800
285,800
286,700
287,700
288,700
289,700
290,800
291,700
292,800
293,700
294,600
295,800
296,700
297,700
298,700
299,700
300,800
301,700
302,800
303,700
304,700
305,700
306,700
307,700
308,700
309,700
310,700
311,700
312,800
313,800
314,700
315,700
316,700
317,800
318,700
319,1300
320,800
321,700
322,700
323,800
324,700
325,700
326,700
327,700
328,700
329,800
330,700
331,700
332,700
333,700
334,700
335,700
336,700
337,700
338,700
339,700
340,700
341,700
342,800
343,800
344,700
345,600
346,600
347,700
348,700
349,700
350,700
351,700
352,700
353,600
354,800
355,700
356,700
357,700
358,800
359,800
360,600
361,700
362,700
363,700
364,700
365,700
366,700
367,800
368,700
369,700
370,700
371,700
372,700
373,700
374,700
375,700
376,800
377,700
378,700
379,700
380,700
381,800
382,700
383,12600
384,1400
385,800
386,700
387,600
388,700
389,700
390,600
391,600
392,700
393,700
394,700
395,700
396,700
397,700
398,600
399,700
400,700
401,700
402,600
403,700
404,700
405,700
406,600
407,700
408,700
409,700
410,700
411,700
412,700
413,700
414,600
415,700
416,600
417,700
418,600
419,600
420,700
421,700
422,700
423,700
424,600
425,700
426,700
427,600
428,700
429,700
430,600
431,600
432,700
433,700
434,700
435,700
436,600
437,600
438,600
439,600
440,700
441,700
442,700
443,600
444,600
445,700
446,700
447,600
448,700
449,800
450,700
451,600
452,700
453,700
454,700
455,600
456,700
457,600
458,600
459,700
460,600
461,600
462,600
463,600
464,600
465,600
466,600
467,600
468,700
469,700
470,600
471,600
472,700
473,600
474,600
475,600
476,600
477,600
478,500
479,600
480,600
481,600
482,500
483,700
484,600
485,600
486,600
487,600
488,600
489,600
490,700
491,600
492,600
493,600
494,700
495,600
496,500
497,600
498,600
499,600
500,700
501,700
502,700
503,600
504,700
505,700
506,600
507,600
508,700
509,600
510,600
511,700
512,46600
513,800
514,800
515,600
516,600
517,700
518,700
519,700
520,700
521,600
522,600
523,600
524,600
525,600
526,600
527,600
528,600
529,700
530,700
531,700
532,700
533,700
534,600
535,600
536,600
537,700
538,600
539,700
540,600
541,700
542,700
543,600
544,600
545,600
546,700
547,600
548,700
549,600
550,600
551,600
552,700
553,700
554,600
555,600
556,600
557,600
558,600
559,600
560,600
561,600
562,600
563,600
564,600
565,600
566,600
567,600
568,700
569,600
570,700
571,600
572,600
573,600
574,600
575,600
576,600
577,600
578,600
579,500
580,600
581,600
582,600
583,700
584,600
585,500
586,600
587,600
588,600
589,600
590,600
591,600
592,600
593,600
594,500
595,700
596,700
597,700
598,600
599,700
600,700
