Test,Time
1,3008600
2,767700
3,767300
4,767400
5,763600
6,769500
7,765900
8,1308000
9,1486200
10,294600
11,67600
12,67100
13,67000
14,66700
15,66500
16,66900
17,66500
18,65900
19,66700
20,65900
21,66600
22,66700
23,65600
24,66200
25,65500
26,66100
27,66100
28,66300
29,66100
30,66200
31,66100
32,66300
33,66000
34,65400
35,66000
36,65400
37,66100
38,65900
39,65300
40,66200
41,65300
42,66500
43,66300
44,66300
45,66100
46,66200
47,66100
48,66100
49,66000
50,65200
51,65900
52,65300
53,65900
54,66100
55,65300
56,65800
57,65200
58,66000
59,66200
60,66200
61,66000
62,66200
63,66400
64,66100
65,66200
66,65600
67,66300
68,65500
69,66200
70,66100
71,65400
72,66000
73,65500
74,66200
75,66300
76,68200
77,66100
78,76700
79,72300
80,72100
81,72700
82,72300
83,71600
84,73600
85,70900
86,71100
87,71100
88,71100
89,71300
90,71100
91,71000
92,70800
93,73300
94,70900
95,70800
96,70800
97,71000
98,70900
99,71000
100,70900
101,70700
102,73100
103,70800
104,71000
105,71000
106,70900
107,70700
108,70700
109,70700
110,70800
111,73700
112,70600
113,70700
114,70900
115,70800
116,70900
117,70700
118,70800
119,70700
120,73100
121,70900
122,70900
123,70800
124,70800
125,70900
126,70900
127,71400
128,71000
129,71100
130,71100
131,70900
132,70800
133,70800
134,71100
135,70800
136,71000
137,70800
138,88600
139,71700
140,71500
141,71100
142,71000
143,71200
144,71000
145,71100
146,73400
147,70900
148,71100
149,71200
150,71300
151,72000
152,71500
153,71500
154,71100
155,73800
156,71000
157,71100
158,71000
159,70600
160,71000
161,70800
162,70700
163,70700
164,73100
165,70800
166,70700
167,70900
168,70800
169,70700
170,71000
171,71300
172,71100
173,73200
174,71200
175,71100
176,71000
177,70800
178,70800
179,71000
180,70900
181,70900
182,73000
183,71000
184,71000
185,70800
186,70900
187,70800
188,70500
189,71000
190,70700
191,71500
192,75100
193,70900
194,70900
195,70800
196,71000
197,70900
198,70900
199,70700
200,70700
201,70800
202,70900
203,70800
204,70900
205,71000
206,71200
207,70900
208,70900
209,70700
210,70700
211,73300
212,70700
213,70800
214,70900
215,71100
216,70900
217,71200
218,71100
219,70900
220,70900
221,70900
222,70800
223,70800
224,70500
225,70800
226,70900
227,70700
228,70700
229,70700
230,70700
231,72500
232,70400
233,70700
234,70800
235,70700
236,70700
237,70700
238,70800
239,70700
240,70600
241,70500
242,71200
243,70600
244,70600
245,70600
246,70800
247,70700
248,70600
249,70600
250,70800
251,70700
252,72800
253,70800
254,70800
255,85800
256,71000
257,71800
258,71700
259,71300
260,71100
261,73300
262,70700
263,70700
264,70700
265,70800
266,70700
267,70900
268,70600
269,70700
270,70700
271,70500
272,73200
273,70700
274,70900
275,70800
276,70800
277,70800
278,70400
279,70900
280,70500
281,70800
282,70600
283,130700
284,72500
285,72800
286,71700
287,71100
288,70900
289,70800
290,70900
291,70700
292,70900
293,73300
294,70700
295,70600
296,70800
297,70500
298,70600
299,70700
300,70600
301,70600
302,70500
303,70600
304,72600
305,70600
306,70700
307,70600
308,70700
309,70600
310,70600
311,70800
312,70400
313,70800
314,70600
315,70800
316,70700
317,70800
318,70600
319,70700
320,71700
321,70800
322,70600
323,70800
324,70600
325,70700
326,70700
327,70500
328,70800
329,70700
330,70600
331,70500
332,70800
333,70900
334,70800
335,70700
336,70800
337,70700
338,72900
339,70600
340,70500
341,71700
342,70600
343,70500
344,70800
345,70600
346,70600
347,70600
348,70700
349,70600
350,72800
351,70500
352,70900
353,70600
354,70700
355,70700
356,76200
357,70500
358,70700
359,70500
360,70700
361,70700
362,70600
363,70700
364,70600
365,70600
366,70600
367,70700
368,70600
369,70600
370,70500
371,70400
372,70600
373,70400
374,70500
375,70700
376,70500
377,70900
378,70700
379,70500
380,72600
381,70500
382,70700
383,70400
384,70800
385,70600
386,70500
387,70600
388,70500
389,70700
390,70500
391,70600
392,70600
393,70600
394,70700
395,70600
396,70800
397,70800
398,70700
399,70700
400,70700
401,70600
402,70600
403,72800
404,70900
405,70700
406,70700
407,70500
408,70800
409,70500
410,70600
411,70500
412,70600
413,70700
414,70700
415,72800
416,70400
417,70600
418,70500
419,70600
420,70500
421,70600
422,70400
423,70600
424,70600
425,70400
426,70600
427,70800
428,72800
429,70400
430,70600
431,70600
432,70400
433,70600
434,70600
435,70400
436,70400
437,70400
438,70500
439,71300
440,72800
441,70400
442,70800
443,70600
444,70600
445,70600
446,70600
447,70400
448,70500
449,70500
450,70600
451,70700
452,70500
453,72500
454,70500
455,70600
456,70600
457,70600
458,70500
459,70600
460,70600
461,70800
462,71800
463,70600
464,70600
465,81500
466,71000
467,71000
468,71700
469,70700
470,71000
471,71300
472,73700
473,73900
474,71000
475,71000
476,74700
477,70800
478,70600
479,70500
480,70900
481,74200
482,116200
483,71300
484,71200
485,70800
486,70800
487,74200
488,70800
489,70600
490,70700
491,70700
492,70500
493,70600
494,70600
495,70500
496,70500
497,70400
498,70700
499,70500
500,72700
501,70600
502,70600
503,70600
504,70500
505,70600
506,70400
507,70600
508,70600
509,70600
510,70500
511,71100
512,71000
513,71400
514,71200
515,71100
516,71100
517,70600
518,70900
519,70800
520,70600
521,70500
522,70600
523,70700
524,70700
525,70400
526,70600
527,70700
528,70700
529,70600
530,70500
531,70600
532,70600
533,70400
534,70500
535,70500
536,74900
537,70800
538,70600
539,70600
540,70500
541,70600
542,70600
543,70600
544,70400
545,70500
546,70700
547,70600
548,72900
549,70600
550,70500
551,70400
552,70500
553,70600
554,70400
555,70500
556,70600
557,70500
558,70400
559,70500
560,71900
561,72700
562,70500
563,70300
564,70600
565,70600
566,70700
567,70800
568,70700
569,70500
570,70300
571,70600
572,70400
573,70500
574,70400
575,70500
576,70600
577,70500
578,70600
579,70600
580,70500
581,70600
582,70600
583,70300
584,71700
585,70300
586,72900
587,70600
588,70500
589,70500
