Test,Time
1,2575100
2,774600
3,779400
4,772400
5,787900
6,777000
7,783200
8,772800
9,283400
10,117700
11,115400
12,115300
13,120100
14,118500
15,115600
16,115200
17,114300
18,113900
19,115200
20,114600
21,125800
22,129300
23,118500
24,116800
25,114500
26,131600
27,142300
28,80400
29,80900
30,80600
31,80200
32,80100
33,80000
34,79900
35,79800
36,79800
37,79800
38,79700
39,81700
40,79700
41,79800
42,134400
43,80400
44,80400
45,80100
46,80000
47,79800
48,79800
49,79800
50,79800
51,79800
52,79900
53,79900
54,79700
55,79800
56,79900
57,79900
58,80000
59,79900
60,79800
61,79800
62,79800
63,80800
64,79800
65,79900
66,79700
67,79800
68,79900
69,79800
70,82300
71,80800
72,80400
73,80100
74,80000
75,80100
76,82500
77,131800
78,129100
79,80300
80,80700
81,81100
82,80100
83,83300
84,80100
85,80000
86,80300
87,79900
88,79900
89,79900
90,79800
91,82000
92,79800
93,79800
94,79800
95,79700
96,79700
97,79800
98,79800
99,79800
100,79800
101,79800
102,79800
103,79800
104,79800
105,88700
106,80000
107,80100
108,100200
109,80500
110,80100
111,79900
112,79900
113,79900
114,79900
115,79800
116,82100
117,79900
118,79800
119,79800
120,79800
121,79800
122,79800
123,79800
124,81700
125,79900
126,80700
127,80300
128,80000
129,80000
130,80000
131,79900
132,82300
133,79800
134,79100
135,79900
136,79900
137,79800
138,79800
139,79800
140,79900
141,80000
142,85800
143,79900
144,79900
145,79800
146,79900
147,79800
148,79800
149,82500
150,79800
151,79900
152,79800
153,79900
154,79900
155,79800
156,79700
157,79800
158,81900
159,79700
160,79800
161,79700
162,79800
163,79700
164,79700
165,79700
166,79700
167,79600
168,79800
169,79800
170,80000
171,80100
172,80000
173,80000
174,80000
175,82200
176,79900
177,79900
178,96800
179,108200
180,95600
181,80500
182,83000
183,79900
184,80000
185,79800
186,79900
187,79800
188,79900
189,79900
190,79800
191,122600
192,84700
193,81100
194,80800
195,80300
196,80100
197,79900
198,79900
199,82700
200,79800
201,79800
202,79900
203,79800
204,80100
205,80000
206,79900
207,82200
208,79900
209,79700
210,80100
211,79900
212,79900
213,80300
214,98500
215,126000
216,86000
217,80300
218,80100
219,80000
220,79900
221,79700
222,79800
223,82000
224,79800
225,79800
226,79800
227,79800
228,79600
229,79700
230,79700
231,79800
232,79700
233,84100
234,79800
235,79800
236,79900
237,79800
238,79800
239,79700
240,79700
241,79900
242,81600
243,79700
244,80000
245,80000
246,85100
247,85800
248,80000
249,80000
250,80000
251,82700
252,79900
253,80000
254,79800
255,92700
256,79900
257,80400
258,80200
259,82700
260,79900
261,79900
262,79800
263,79800
264,79800
265,79800
266,79800
267,79700
268,79700
269,82000
270,79700
271,79700
272,79800
273,79600
274,79600
275,79600
276,79700
277,79700
278,79800
279,81800
280,79800
281,79700
282,79700
283,79800
284,79800
285,85100
286,80000
287,79900
288,88700
289,79900
290,79900
291,79800
292,80000
293,79700
294,79700
295,79700
296,79600
297,79700
298,79800
299,79800
300,79800
301,79600
302,79700
303,79800
304,79700
305,79700
306,79700
307,79600
308,79600
309,82000
310,79700
311,79600
312,79700
313,79700
314,79700
315,79800
316,79800
317,79700
318,79700
319,81900
320,79900
321,79900
322,79800
323,79700
324,79700
325,79700
326,79700
327,80300
328,79900
329,153300
330,91500
331,102100
332,101700
333,109800
334,108300
335,112900
336,106000
337,110000
338,111700
339,119800
340,114700
341,115600
342,114700
343,115700
344,115900
345,109600
346,115000
347,114500
348,116000
349,127900
350,139300
351,142500
352,146100
353,146600
354,142500
355,141300
356,139700
357,142100
358,146300
359,145700
360,159700
361,150600
362,146500
363,146200
364,146400
365,154900
366,145100
367,147300
368,144000
369,79900
370,79900
371,79700
372,79800
373,82700
374,79800
375,82200
376,79700
377,79700
378,79700
379,79700
380,79700
381,79700
382,79800
383,82600
384,79900
385,84900
386,79900
387,80000
388,79900
389,79800
390,80100
391,87600
392,79800
393,82800
394,79900
395,79700
396,113600
397,134800
398,152900
399,81800
400,80200
401,80200
402,79900
403,79900
404,79700
405,79800
406,79900
407,79700
408,79700
409,79800
410,79600
411,83000
412,80100
413,79800
414,80300
415,80000
416,79800
417,80300
418,80000
419,79900
420,79700
421,79800
422,79800
423,82200
424,79700
425,79900
426,80300
427,80200
428,80200
429,80500
430,80200
431,80700
432,79300
433,79700
434,80500
435,80500
436,80200
437,79600
438,79700
439,79900
440,80100
441,79800
442,79800
443,79800
444,79500
445,82600
446,79700
447,79600
448,79600
449,79700
450,79700
451,79600
452,79700
453,79600
454,79700
455,79900
456,88700
457,84300
458,80200
459,107900
460,125500
461,108600
462,79900
463,80100
464,79300
465,82400
466,79700
467,79800
468,79700
469,79600
470,79600
471,79700
472,79700
473,80300
474,92600
475,80400
476,83000
477,79900
478,79900
479,79800
480,79700
481,79700
482,79800
483,79800
484,79700
485,79800
486,79700
487,82400
488,79800
489,79900
490,80000
491,79700
492,79900
493,79800
494,79700
495,79700
496,79700
497,79700
498,83300
499,79600
500,79800
501,80100
502,79900
503,79700
504,80100
505,79800
506,79600
507,79900
508,79600
