Test,Time
1,310400
2,80600
3,79500
4,83300
5,76500
6,77200
7,16100
8,15700
9,15800
10,15500
11,16100
12,15900
13,15600
14,15400
15,15900
16,16100
17,16100
18,15900
19,15500
20,15900
21,15900
22,15900
23,15400
24,16100
25,16200
26,16100
27,15900
28,15600
29,16200
30,15800
31,16200
32,15400
33,15900
34,16100
35,15600
36,15600
37,15100
38,15800
39,15800
40,15900
41,15400
42,15800
43,15900
44,15800
45,15900
46,15200
47,16000
48,16100
49,16000
50,16000
51,15300
52,16100
53,16000
54,77400
55,76300
56,16200
57,16100
58,15900
59,16100
60,15500
61,15800
62,15800
63,16400
64,15400
65,15600
66,16000
67,16100
68,16000
69,15300
70,15900
71,16000
72,16200
73,15300
74,16000
75,16400
76,16000
77,15700
78,15500
79,16100
80,16100
81,15900
82,15200
83,15700
84,17700
85,15900
86,69700
87,63900
88,77200
89,6000
90,8300
91,11400
92,14700
93,14900
94,6500
95,9800
96,3300
97,2300
98,2400
99,2400
100,2400
101,2300
102,2400
103,2400
104,2400
105,2400
106,2400
107,3100
108,2400
109,2400
110,2500
111,2400
112,2300
113,2400
114,2400
115,2400
116,2400
117,3000
118,2400
119,2300
120,2400
121,2400
122,2400
123,2400
124,2400
125,2400
126,2400
127,3400
128,2400
129,2400
130,2600
131,2400
132,2400
133,2300
134,2300
135,2400
136,2400
137,23600
138,2400
139,2400
140,2400
141,2500
142,2400
143,2400
144,2400
145,2400
146,2400
147,2400
148,3400
149,2400
150,2400
151,2400
152,2400
153,2400
154,2400
155,2400
156,2400
157,2400
158,3100
159,2400
160,2400
161,2400
162,2400
163,2400
164,2400
165,2400
166,2400
167,2400
168,2900
169,2400
170,2400
171,2400
172,2400
173,2400
174,2400
175,2400
176,2400
177,2400
178,3100
179,2400
180,2400
181,2400
182,2400
183,2400
184,2400
185,2400
186,2400
187,2400
188,2400
189,3000
190,2400
191,2800
192,2400
193,2400
194,2400
195,2400
196,2400
197,2300
198,2400
199,2900
200,2400
201,2400
202,2400
203,2400
204,2400
205,2400
206,2400
207,2400
208,2400
209,80300
210,2500
211,2400
212,2400
213,2400
214,2400
215,2400
216,2400
217,2400
218,2400
219,44900
220,2400
221,2500
222,2400
223,2400
224,2400
225,2400
226,2400
227,2400
228,2300
229,2400
230,35800
231,2500
232,2400
233,2400
234,2400
235,2400
236,2400
237,2400
238,2400
239,2400
240,31000
241,2400
242,2600
243,2400
244,2400
245,2400
246,2400
247,2400
248,2400
249,2400
250,34100
251,2400
252,2400
253,2300
254,2400
255,2700
256,2400
257,2400
258,2400
259,2400
260,19300
261,2400
262,2400
263,500
264,300
265,400
266,300
267,300
268,300
269,300
270,400
271,400
272,300
273,300
274,300
275,300
276,400
277,300
278,400
279,300
280,300
281,400
282,400
283,300
284,300
285,300
286,300
287,300
288,400
289,300
290,300
291,400
292,300
293,300
294,300
295,300
296,300
297,300
298,300
299,300
300,300
301,300
302,300
303,400
304,300
305,400
306,300
307,400
308,300
309,400
310,400
311,400
312,400
313,400
314,400
315,300
316,400
317,400
318,600
319,1300
320,600
321,600
322,600
323,600
324,600
325,600
326,500
327,600
328,600
329,500
330,500
331,500
332,600
333,500
334,600
335,600
336,500
337,500
338,600
339,500
340,600
341,600
342,600
343,500
344,500
345,500
346,500
347,500
348,500
349,600
350,500
351,600
352,500
353,600
354,600
355,500
356,500
357,600
358,600
359,500
360,500
361,600
362,600
363,500
364,500
365,600
366,500
367,600
368,500
369,500
370,500
371,500
372,500
373,500
374,500
375,500
376,500
377,500
378,500
379,500
380,500
381,500
382,500
383,17300
384,500
385,400
386,300
387,300
388,300
389,200
390,200
391,300
392,200
393,200
394,300
395,300
396,300
397,300
398,300
399,300
400,300
401,300
402,200
403,300
404,300
405,200
406,200
407,300
408,300
409,300
410,300
411,300
412,300
413,300
414,300
415,300
416,300
417,300
418,300
419,300
420,200
421,300
422,300
423,300
424,300
425,300
426,300
427,200
428,300
429,300
430,300
431,300
432,200
433,300
434,300
435,200
436,300
437,300
438,300
439,200
440,300
441,200
442,200
443,300
444,200
445,200
446,300
447,300
448,300
449,300
450,300
451,200
452,300
453,300
454,300
455,300
456,300
457,300
458,200
459,300
460,300
461,300
462,300
463,300
464,300
465,300
466,200
467,300
468,300
469,300
470,200
471,300
472,300
473,300
474,200
475,3900
476,300
477,400
478,300
479,200
480,300
481,300
482,300
483,200
484,300
485,300
486,300
487,300
488,300
489,300
490,300
491,300
492,300
493,300
494,300
495,200
496,200
497,200
498,300
499,300
500,300
501,300
502,300
503,300
504,300
505,300
506,300
507,200
508,300
509,300
510,200
511,300
512,300
513,300
514,300
515,300
516,300
517,300
518,300
519,300
520,300
521,300
522,300
523,300
524,300
525,300
526,300
527,300
528,300
529,300
530,300
531,300
532,300
533,300
534,200
535,300
536,200
537,300
538,300
539,200
540,200
541,300
542,300
543,300
544,200
545,300
546,300
547,300
548,200
549,300
550,200
551,300
552,200
553,300
554,300
555,200
556,200
557,200
558,300
559,200
560,300
561,200
562,300
563,200
564,300
565,300
566,200
567,300
568,200
569,200
570,300
571,300
572,300
573,200
574,300
575,300
576,300
577,300
578,300
579,300
580,200
581,300
582,300
583,300
584,300
585,200
586,200
587,300
588,300
589,300
590,200
591,300
592,300
593,300
594,300
595,200
596,300
597,300
598,300
599,300
600,300
