Test,Time
1,8349900
2,5529800
3,12851200
4,7901200
5,7920500
6,7952400
7,11186300
8,8767700
9,10365100
10,6214300
11,7907600
12,5540900
13,6417100
14,6331500
15,7144300
16,5576600
17,6358100
18,9716000
19,7141900
20,9601300
21,6378100
22,7215400
23,5530000
24,7962300
25,11977400
26,7147900
27,6343200
28,6335500
29,7160100
30,6334100
31,5532300
32,7181300
33,10106800
34,6343300
35,8818400
36,5560100
37,7148800
38,7229600
39,5542100
40,7143900
41,7961900
42,6333800
43,6346400
44,6350600
45,5531000
46,11203400
47,7163200
48,8752600
49,8857700
50,10389600
51,6357200
52,8829000
53,7167900
54,6410600
55,5581400
56,10399300
57,6335200
58,6339300
59,6335400
60,7150200
61,5535000
62,6345100
63,8011500
64,6845300
65,6338400
66,6367500
67,10547600
68,9393600
69,6351600
70,5529100
71,7154500
72,8034600
73,6345800
74,7147500
75,10411400
76,8771000
77,6359900
78,7166600
79,7168100
80,7193000
81,5610100
82,7946900
83,7977800
84,7982700
85,5856500
86,7573900
87,11209100
88,5533700
89,6357400
90,7135800
91,7155700
92,6365600
93,5562800
94,5543500
95,5582900
96,5536400
97,7182800
98,6352000
99,6699600
100,7171900
101,6746800
102,12223200
103,6355300
104,6361200
105,7562500
106,7208600
107,8791100
108,7119300
109,5571300
110,7954900
111,7152600
112,5539300
113,7191700
114,7468200
115,7595000
116,7153700
117,9715100
118,5553100
119,6341700
120,8848200
121,5550100
122,6356500
123,6345000
124,6337500
125,9565000
126,6337700
127,5562200
128,7150400
129,8816300
130,7959800
131,7966200
132,7190000
133,6336400
134,10905400
135,8032100
136,6349800
137,7962100
138,7953100
139,6338100
140,7179500
141,6339700
142,6342100
143,6362700
144,11199100
145,7988800
146,5527600
147,6343700
148,7966900
149,6551500
150,7966200
151,6372000
152,6356900
153,7147600
154,8158000
155,6346900
156,6359800
157,12027500
158,11187600
159,6380800
160,7150500
161,7148900
162,7950900
163,6337400
164,9566800
165,8391800
166,11189400
167,9610100
168,5532900
169,8908600
170,7854300
171,8762200
172,7974400
173,8787100
174,5531300
175,8811300
176,7192800
177,8367600
178,8079400
179,6430500
180,5674600
181,8802900
182,8815100
183,5638800
184,6370600
185,6391100
186,5550000
187,6439700
188,6780200
189,5828500
190,8798200
191,6084500
192,7164800
