Test,Time
1,608700
2,146800
3,148500
4,344300
5,146300
6,146700
7,148500
8,174900
9,146400
10,146400
11,148400
12,148700
13,203000
14,148300
15,146500
16,148100
17,148800
18,150400
19,146100
20,146500
21,148200
22,148000
23,149100
24,146600
25,148400
26,147700
27,146400
28,148300
29,148200
30,148300
31,148600
32,146100
33,150900
34,148300
35,148400
36,146500
37,146300
38,152900
39,148600
40,146400
41,146300
42,148600
43,151200
44,146600
45,146600
46,147900
47,148100
48,196400
49,145900
50,145600
51,147900
52,147900
53,148600
54,146200
55,148600
56,148100
57,148200
58,250900
59,145800
60,148300
61,147900
62,148200
63,148700
64,146100
65,146100
66,148100
67,148400
68,146200
69,146500
70,148100
71,147900
72,145900
73,146200
74,148200
75,148100
76,145900
77,146100
78,149000
79,148100
80,147900
81,146000
82,148300
83,150600
84,148400
85,146400
86,146200
87,148700
88,150900
89,146300
90,146400
91,148300
92,148500
93,148500
94,146500
95,148500
96,147700
97,148400
98,279000
99,148300
100,146200
101,146000
102,151000
103,148600
104,146400
105,146200
106,149400
107,151100
108,146700
109,146100
110,148800
111,148400
112,165200
113,146700
114,146500
115,148500
116,148500
117,148800
118,146500
119,148900
120,148400
121,146400
122,149000
123,148900
124,148400
125,148400
126,146500
127,208000
128,146500
129,148200
130,148500
131,146000
132,271600
133,146500
134,146200
135,148000
136,148000
137,146300
138,146600
139,148500
140,148200
141,148900
142,285600
143,148400
144,146200
145,147000
146,151100
147,148700
148,146500
149,146100
150,148700
151,186300
152,148500
153,146100
154,146500
155,148200
156,206100
157,148300
158,148400
159,146300
160,155600
161,181700
162,148300
163,148100
164,147700
165,151000
166,147800
167,148700
168,146100
169,146100
170,150800
171,148300
172,146200
173,146000
174,148100
175,150700
176,145700
177,145800
178,148300
179,148000
180,154300
181,146200
182,146400
183,147900
184,148100
185,148800
186,146300
187,148200
188,148100
189,145800
190,148600
191,148100
192,148900
193,148300
194,145900
195,147800
196,148300
197,148100
198,146300
199,146100
200,148100
201,149500
202,145700
203,146300
204,148200
205,151100
206,148300
207,145900
208,147900
209,148200
210,147700
211,146600
212,145900
213,148000
214,148500
215,145700
216,146400
217,149800
218,147900
219,146200
220,146100
221,148400
222,147800
223,148200
224,146200
225,148100
226,193800
227,148200
228,147800
229,146400
230,148100
231,147700
232,148100
233,146300
234,146100
235,148500
236,148200
237,146100
238,146000
239,148800
240,148400
241,146600
242,146500
243,300600
244,146400
245,146200
246,148200
247,196100
248,149300
249,146400
250,146200
251,148800
252,150300
253,145800
254,146500
255,148600
256,148800
257,182500
258,146000
259,145900
260,148800
261,148200
262,148400
263,146400
264,148500
265,147900
266,148200
267,235900
268,146800
269,147000
270,148800
271,148200
272,149300
273,145900
274,148500
275,148400
276,150200
277,148900
278,147100
279,148600
280,148200
281,145900
282,148500
283,148500
284,148100
285,145700
286,146200
287,153400
288,148300
289,148000
290,146100
291,147900
292,150800
293,148100
294,146200
295,146100
296,148400
297,150400
298,146000
299,146100
300,148200
301,148200
302,148700
303,145800
304,147700
305,148400
306,148000
307,261800
308,151300
309,146300
310,148100
311,150900
312,148500
313,146100
314,146100
315,148500
316,148400
317,260200
318,148200
319,145800
320,145900
321,342300
322,146500
323,145700
324,148400
325,150500
326,148600
327,146000
328,148200
329,148500
330,150600
331,146100
332,146100
333,148300
334,148200
335,148200
336,146300
337,148400
338,148600
339,146200
340,148300
341,148200
342,148000
343,148400
344,146200
