Test,Time
1,338000
2,146000
3,149100
4,147800
5,145300
6,143700
7,146600
8,147800
9,144500
10,143200
11,146800
12,145200
13,206400
14,144700
15,144100
16,147100
17,147400
18,149300
19,144000
20,146400
21,147100
22,147100
23,148900
24,143700
25,147100
26,146900
27,144900
28,292900
29,143500
30,144700
31,146600
32,150000
33,148000
34,144800
35,147100
36,147700
37,148100
38,144500
39,143800
40,147500
41,147500
42,145000
43,145000
44,146500
45,146800
46,144900
47,144200
48,146000
49,145400
50,143500
51,143800
52,147100
53,203800
54,146500
55,144700
56,144300
57,149000
58,147900
59,147700
60,144600
61,146900
62,148000
63,147500
64,145300
65,144900
66,146300
67,149500
68,143200
69,144000
70,146200
71,145100
72,144100
73,144100
74,146600
75,146900
76,145000
77,142600
78,146300
79,146300
80,145900
81,145300
82,146700
83,148000
84,147700
85,143900
86,144000
87,146100
88,149300
89,143700
90,144900
91,146800
92,147400
93,147200
94,144800
95,147000
96,147000
97,144300
98,148900
99,147100
100,146700
101,144200
102,144600
103,148700
104,147400
105,145800
106,144800
107,146100
108,339800
109,144500
110,144600
111,147100
112,146900
113,144200
114,144800
115,146500
116,147300
117,194600
118,144800
119,143100
120,146800
121,147300
122,147500
123,144600
124,146700
125,146100
126,144800
127,147000
128,146900
129,146800
130,146800
131,144900
132,147100
133,146900
134,146000
135,144400
136,145000
137,248100
138,149800
139,262100
140,147000
141,147400
142,146800
143,143400
144,144000
145,145100
146,146400
147,144800
148,145100
149,167500
150,147100
151,144600
152,143500
153,147300
154,147100
155,146800
156,145400
157,147100
158,146900
159,218000
160,147100
161,144700
162,144300
163,145000
164,147500
165,143800
166,143800
167,147300
168,147400
169,236700
170,146400
171,144400
172,144400
173,157500
174,147100
175,145100
176,144900
177,147500
178,345400
179,144600
180,146900
181,147200
182,150500
183,144900
184,143300
185,146900
186,146500
187,146500
188,144800
189,146700
190,147000
191,144400
192,215200
193,144000
194,147500
195,146600
196,144700
197,147500
198,145900
199,147300
200,146800
201,145100
202,146400
203,146800
204,146700
205,146000
206,143400
207,310600
208,144800
209,144500
210,147400
211,147000
212,144600
213,144500
214,146300
215,146800
216,143500
217,144000
218,147200
219,147000
220,144600
221,145100
222,147500
223,147100
224,147700
225,143500
226,146700
227,146900
228,146700
229,144400
230,145200
231,146100
232,219200
233,146500
234,143900
235,144100
236,212200
237,154000
238,146900
239,146100
240,144200
241,145600
242,145600
243,144700
244,143200
245,145100
246,159500
247,146400
248,144800
249,144900
250,145700
251,161200
252,145800
253,143900
254,147200
255,144900
256,189800
257,144900
258,144600
259,145900
260,146700
261,148900
262,143500
263,147000
264,146800
265,147400
266,246500
267,144800
268,144500
269,146500
270,146800
271,147500
272,145900
273,145200
274,147000
275,146800
276,143900
277,144800
278,147200
279,147500
280,144700
281,312900
282,148000
283,144900
284,144600
285,154300
286,146900
287,144800
288,144800
289,147000
290,182500
291,147000
292,144500
293,145100
294,146600
295,148400
296,143800
297,143300
298,147100
299,146400
300,239600
301,145600
302,144800
303,144300
304,146800
305,146700
306,144800
307,144600
308,146600
309,146600
310,144900
311,144400
312,147800
313,147800
314,145300
315,293300
316,146200
317,144800
318,144000
319,151200
320,147100
321,144500
322,144600
323,145900
324,149800
325,143000
326,145500
327,147600
328,147200
329,203500
330,144600
331,144400
332,145900
333,147200
334,148700
335,145500
336,146700
337,147300
338,147000
