Test,Time
533,1977100
534,1977200
535,2160200
536,1979400
537,2115700
538,1983500
539,2163700
540,1972300
541,1972900
542,2107000
543,1973100
544,2075700
545,1972400
546,2268600
547,2160600
548,2088600
549,2108300
550,1971600
551,2007100
552,1993900
553,2224000
554,2164300
555,2006100
556,2031200
557,2031500
558,1980000
559,1977700
560,1974600
561,2112000
562,1979300
563,2030600
564,2083000
565,1972600
566,1972200
567,1974200
568,2061600
569,2138000
570,2019100
571,2028800
572,2080500
573,2134300
574,1982500
575,2066200
576,1974500
577,2139800
578,2020100
579,1975800
580,1972400
581,1989100
582,2013000
583,2059100
584,1973800
585,2172600
586,2007800
587,2000800
588,2008400
589,1974000
590,1982100
591,1972100
592,1973700
593,2009000
594,2000700
595,1976900
596,1984300
597,1974000
598,1984700
599,2207100
600,1975600
