Test,Time
1,2457300
2,2189400
3,1972200
4,2091500
5,2130300
6,1973100
7,1972400
8,2089100
9,2132800
10,2003100
11,2053500
12,2105500
13,1974200
14,1972900
15,1985000
16,1974000
17,2003200
18,2008400
19,1973900
20,2112100
21,1978100
22,1984000
23,2092000
24,2145100
25,1994400
26,1972200
27,1972700
28,1973800
29,2174700
30,2015700
31,1975600
32,2042900
33,2030500
34,2132800
35,2131900
36,1984100
37,1995200
38,1973600
39,1980700
40,1972700
41,2037100
42,1974000
43,1972200
44,1984900
45,1974200
46,1974400
47,1977200
48,1974300
49,1974700
50,2069300
51,2150900
52,1982200
53,1975500
54,1974700
55,2143000
56,1989200
57,1979700
58,2074800
59,2362100
60,1974000
61,2069100
62,1974400
63,2178400
64,2021000
65,2047200
66,1977900
67,1995000
68,2046100
69,1974500
70,1973900
71,1993800
72,2021600
73,1987300
74,1973800
75,1972600
76,1974900
77,1992400
78,1973700
79,1986400
80,1985600
81,2072300
82,1977200
83,2182600
84,1996800
85,2123500
86,2170900
87,1975900
88,1973800
89,2100600
90,1973700
91,2039100
92,1973700
93,2422900
94,2008200
95,1975800
96,1982600
97,1974900
98,2181700
99,1972300
100,1972500
101,1977300
102,2193700
103,2067400
104,1973800
105,1982100
106,1975500
107,1974300
108,1974600
109,1972700
110,1988100
111,2042200
112,1978200
113,2173200
114,1987900
115,1973500
116,1977300
117,1972100
118,1971600
119,2065400
120,2287900
121,1973100
122,4396100
123,1973900
124,1973400
125,2157100
126,1975900
127,1973000
128,1999000
129,1977500
130,1974700
131,2179700
132,1973600
133,2051300
134,2131600
135,2202500
136,2025200
137,1972000
138,2156000
139,1973900
140,1973800
141,1972600
142,2130700
143,1973500
144,1993100
145,1975200
146,2160300
147,2010100
148,2055000
149,1974500
150,1972700
151,1974800
152,2057600
153,2134600
154,2171900
155,1977700
156,2214800
157,1975200
158,1987000
159,1983800
160,1974000
161,1973600
162,1980800
163,1972800
164,1982000
165,1973900
166,1984000
167,2035800
168,2090900
169,1980000
170,1972700
171,1972100
172,1980800
173,2166100
174,1992700
175,1976500
176,1973900
177,1990500
178,1973500
179,1973700
180,1977900
181,2195900
182,1975200
183,2064500
184,2331300
185,1973900
186,2121800
187,1977200
188,1974000
189,1999000
190,1985900
191,1980500
192,1976200
193,2015500
194,2014600
195,2121900
196,1973700
197,2042900
198,1977900
199,1973800
200,1972400
201,2001800
202,2070200
203,1972400
204,1983700
205,2042800
206,1986200
207,2357100
208,1984500
209,1972000
210,1978800
211,2185800
212,1974500
213,2050900
214,2102400
215,2376700
216,1974300
217,2227000
218,1974800
219,1975400
220,2001900
221,1981500
222,2150400
223,2052100
224,1987900
225,2045200
226,1978100
227,1982200
228,2100300
229,1975800
230,1981000
231,1973700
232,1973700
233,1973000
234,2167500
235,2064600
236,1977000
237,1977600
238,1980800
239,1981400
240,2025700
241,1992300
242,1987500
243,2203100
244,2190900
245,1977000
246,2003600
247,1979800
248,1983300
249,2045300
250,1996900
251,1996200
252,2005700
253,1995300
254,2121100
255,2038000
256,1982200
257,1982100
258,1982300
259,1981100
260,1978100
261,1973600
262,1973700
263,1999200
264,1974500
265,2048700
266,1974400
267,1974500
268,2039300
269,1980100
270,2015400
271,1988700
272,1982900
273,1992100
274,2115300
275,1981700
276,1979400
277,1984400
278,1979000
279,1974800
280,1995600
281,1984900
282,2028500
283,2008500
284,1991200
285,1975500
286,2007900
287,2137600
288,1993600
289,1986600
290,1988400
291,1977300
292,2151900
293,1975600
294,1987200
295,1991200
296,2005900
297,1979000
298,1985700
299,1975200
300,2188300
301,1988000
302,2472800
303,2089200
304,2312000
305,2003300
306,2318100
307,2287600
308,1991100
309,2264500
310,1981600
311,2508700
312,1984700
313,2265900
314,2227100
315,2302600
316,2247200
317,2473300
318,2609500
319,2004300
320,2449900
321,2286900
322,2241700
323,2213500
324,2249000
325,2226000
326,2102000
327,2784100
328,2162200
329,2063600
330,2135600
331,2306500
332,1979500
333,1996100
334,1990100
335,1979900
336,2053300
337,2080500
338,1975200
339,2056600
340,2062800
341,2162900
342,1978700
343,2031200
344,2083200
345,2301600
346,1973100
347,1973200
348,1977700
349,1974000
350,1980700
351,1974600
352,2110500
353,2187500
354,2006800
355,1979000
356,1973500
357,1980500
358,2063600
359,1981500
360,1973500
361,1972000
362,2033700
363,1971300
364,1988200
365,1982000
366,1971700
367,1979000
368,2191000
369,1974300
370,1980700
371,1973100
372,2493600
373,2014300
374,1973000
375,2093500
376,2147000
377,1988800
378,1981600
379,1976200
380,1978500
381,1985400
382,2095200
383,1974000
384,1976200
385,1974100
386,2072600
387,2160700
388,1990400
389,2018600
390,2068800
391,2304700
392,1986700
393,2150400
394,1972800
395,1971400
396,2023000
397,1973700
398,1979200
399,2184700
400,2049400
401,2075300
402,1972500
403,1976800
404,2051300
405,2102100
406,2152300
407,1996700
408,1988200
409,2110600
410,1975900
411,1972300
412,1979100
413,1980000
414,1978200
415,1978700
416,2144700
417,1977000
418,2127200
419,1989000
420,2079100
421,1980100
422,2235900
423,2013500
424,2153800
425,2079900
426,2233600
427,2048500
428,1974700
429,2015000
430,1973300
431,2070500
432,1996300
433,2013100
434,1989700
435,1989800
436,1976500
437,1972100
438,2346700
439,1975700
440,2095400
441,2154500
442,1982300
443,1971700
444,1971200
445,2353800
446,2031700
447,1991300
448,1989500
449,1972100
450,2048300
451,1971800
452,1971400
453,2026000
454,1988400
455,1975500
456,2131400
457,1975300
458,1985000
459,1972200
460,1980300
461,1984400
462,1983800
463,2109500
464,1994700
465,1973000
466,2030000
467,1973500
468,2163000
469,1975100
470,1975200
471,1972800
472,1972600
473,1974200
474,1975700
475,1974700
476,2160700
477,2031600
478,1971900
479,1971000
480,1978200
481,1972700
482,2162300
483,1977000
484,1976100
485,1972500
486,1972800
487,2135500
488,1971400
489,1971200
490,1973100
491,1976200
492,2014700
493,1972800
494,1973100
495,2165500
496,2004800
497,2118900
498,2109100
499,1972500
500,1982200
501,1971400
502,2094200
503,1974100
504,1972800
505,2004700
506,1984900
507,2179100
508,2034700
509,2066900
510,2140600
511,1981300
512,1972600
513,2091400
514,1975000
515,1972300
516,2034000
517,1973100
518,1972300
519,1983600
520,2125800
521,2122900
522,1994200
523,1977200
524,1986200
525,2301100
526,2011700
527,2038700
528,2015400
529,1972800
530,2044200
531,1977500
532,1979400
533,2156000
534,2039700
535,1988800
536,1977900
537,1980900
538,2002700
539,2106100
540,2139200
541,1975500
542,2062600
543,1976200
544,1990600
545,1981500
546,2299200
547,1972500
548,1988100
549,1981400
550,2248900
551,1976100
552,2000800
553,1977600
554,2292100
555,1977500
556,2439200
557,2343300
558,1973100
559,2095800
560,2133800
561,2027300
562,1977000
563,2043000
564,1985700
565,2022000
566,2073000
567,2009000
568,1973100
569,2033100
570,2005000
571,2176400
572,1988100
573,1989600
574,2106300
575,2037700
576,1975600
577,2015300
578,1978400
579,2010100
580,1985700
581,2013500
582,1974500
583,2206000
584,2121800
585,2061300
586,1986300
587,2009500
588,1974200
589,1992300
590,1974400
591,1989700
592,2330700
593,1983000
594,1980600
595,1986700
596,2180100
597,1984500
598,1988200
599,2202000
600,1993800
