Test,Time
1,6319200
2,5757600
3,6032600
4,6186900
5,5752500
6,5689900
7,5562500
8,5899600
9,5650300
10,5634900
11,5712100
12,5726300
13,5943700
14,5751100
15,5670700
16,5642500
17,5766200
18,5601900
19,5975600
20,5723000
21,6032000
22,5924300
23,5848700
24,5897800
25,5748000
26,6080300
27,6068100
28,5965700
29,6022800
30,5891400
31,5857300
32,5729300
33,5763100
34,5638100
35,5811200
36,5651600
37,5951000
38,5868900
39,5650500
40,5572900
41,5568500
42,5709600
43,5960500
44,5743100
45,6082200
46,5602200
47,5674400
48,5621800
49,5755600
50,5656600
51,5911400
52,6213700
53,5630100
54,5578000
55,5788900
56,5798700
57,5779100
58,5896200
59,5788400
60,5967900
61,5864900
62,5649700
63,5640600
64,6315900
65,5596700
66,5594200
67,5626400
68,5861100
69,5705000
70,5856100
71,5858400
72,5664700
73,5723600
74,5951300
75,5761100
76,5815600
77,5783800
78,5609000
79,5769100
80,5717700
81,5972900
82,5984100
83,5975900
84,5955900
85,5970300
86,5837000
87,5599800
88,5806200
89,5724000
90,5852000
91,5898200
92,5690000
93,5852600
94,5800600
95,5718900
96,5820100
97,5596700
98,5639700
99,5827900
100,5861100
101,5660400
102,5721700
103,5695900
104,5580500
105,6019600
106,6299800
107,5832400
108,5564600
109,5639100
110,5774200
111,5642600
112,5854600
113,5625700
114,5639700
115,5660100
116,5623300
117,5632700
118,5708200
119,5683800
120,5710900
121,5692900
122,5643700
123,5682900
124,5722500
125,5957700
126,6050300
127,5601000
128,5896700
129,5804800
130,6029300
131,5919200
132,5791500
133,5907600
134,5830700
135,5588900
136,5558400
137,5721600
138,5668300
139,5891300
140,5711200
141,5889500
142,6008700
143,5713400
144,5898000
145,5773300
146,5919400
147,5925000
148,5696000
149,5610500
150,5698100
151,5881600
152,5810100
153,5660700
154,5635000
155,5638400
156,5957100
157,5681300
158,5725300
159,5657400
160,5700600
161,5800100
162,5826500
163,5653200
164,5822800
165,6121100
166,5891000
167,5957900
168,5681600
169,5871900
170,5861300
171,5683400
172,5937200
173,5734700
174,5630500
175,5671400
176,5577400
177,5960800
178,5882900
179,5615700
180,5741900
181,5737400
182,5738000
183,5872900
184,5659700
185,5771300
186,5702600
187,5741900
188,5789600
189,5598100
190,6209300
191,5573300
192,5885000
193,6040400
194,5591900
195,5928900
196,5775300
197,5724100
198,6039800
199,5707400
200,5668400
201,5858600
202,5959700
203,5927400
204,5821200
205,5918500
206,5999700
207,6034400
208,5588400
209,5712800
210,5633400
211,5657900
212,5938600
213,6067900
214,5785000
215,5786200
216,5691400
217,5711300
218,6106200
219,5696100
220,5697500
221,5561300
222,5725400
223,5663900
224,5777000
225,5825500
226,5955500
227,5733300
228,5658400
229,5815700
230,5867100
231,5800300
232,5720100
233,5986500
234,5761500
235,5683300
236,5877800
237,5765300
238,5732900
239,5874100
240,5840500
241,5606200
242,5686600
243,5726000
244,5949900
245,5706400
246,5775000
247,5672500
248,5639700
249,5850100
250,5626800
251,6229000
252,5774100
253,5794400
254,5894700
255,5600500
256,5926500
257,5628700
258,5696400
259,5856500
260,5757700
261,5982800
262,5724900
263,5994300
264,5958300
265,5721900
266,5569100
267,5788400
268,5915500
269,5888200
270,5596300
271,5981600
272,5718800
273,5865000
274,5856400
275,5620000
276,5944800
277,5919000
278,5698400
279,5770000
280,5721700
281,5676800
282,6042200
283,5852300
284,5732400
285,5579600
286,5624500
287,5902700
288,5809000
289,5744000
290,5825400
291,5741700
292,5615100
293,5880500
294,5837300
295,5795800
296,5811900
297,5860800
298,5879200
299,5773100
300,5624000
301,5766400
302,5767800
303,5700000
304,5961300
305,5667100
306,5956300
307,5820000
308,5686400
309,5842400
310,5807000
311,30127400
312,9592600
313,8724100
314,6390900
315,6421400
316,5957500
317,5742500
318,5619900
319,5634300
320,5609800
321,5693600
322,5861800
323,5825000
324,5797000
325,5602200
326,5893100
327,5822300
328,5758100
329,5837300
330,5951500
331,5624800
332,5618000
333,5732800
